#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2013 08 14 10 56 190  2.1   MM    MM    MM    MM  MM 1021.5   8.3    MM   6.1   MM   MM    MM
2013 08 14 09 56  MM  1.5   MM    MM    MM    MM  MM 1021.3   8.3    MM   6.1   MM   MM    MM
2013 08 14 08 56 180  2.1   MM    MM    MM    MM  MM 1021.2   7.8    MM   5.6   MM   MM    MM
2013 08 14 07 56 170  2.6   MM    MM    MM    MM  MM 1021.1   8.3    MM   6.1   MM   MM    MM
2013 08 14 06 56 180  2.6   MM    MM    MM    MM  MM 1021.3   8.3    MM   6.1   MM   MM    MM
2013 08 14 05 56 170  3.1   MM    MM    MM    MM  MM 1021.2   8.3    MM   6.7   MM   MM    MM
2013 08 14 04 56  MM  1.5   MM    MM    MM    MM  MM 1021.3   9.4    MM   6.7   MM   MM    MM
2013 08 14 03 56 320  2.6   MM    MM    MM    MM  MM 1021.0  13.9    MM   8.9   MM   MM    MM
2013 08 14 02 56 350  4.6   MM    MM    MM    MM  MM 1020.9  14.4    MM   8.9   MM   MM    MM
2013 08 14 01 56 340  4.1  8.2    MM    MM    MM  MM 1020.7  14.4    MM   8.9   MM   MM    MM
2013 08 14 00 56 340  6.2   MM    MM    MM    MM  MM 1020.4  15.0    MM   9.4   MM   MM    MM
2013 08 13 23 56 330  6.7 10.3    MM    MM    MM  MM 1020.8  15.0    MM   8.9   MM   MM    MM
2013 08 13 22 56 350  5.7  9.8    MM    MM    MM  MM 1020.6  15.0    MM  10.0   MM   MM    MM
2013 08 13 21 56 340  8.8 11.3    MM    MM    MM  MM 1020.4  15.6    MM   9.4   MM   MM    MM
2013 08 13 20 56 340  8.2 13.4    MM    MM    MM  MM 1020.4  15.6    MM   9.4   MM   MM    MM
2013 08 13 19 56 330  9.3 12.4    MM    MM    MM  MM 1020.3  15.0    MM  10.0   MM   MM    MM
2013 08 13 18 56 330  7.2 10.8    MM    MM    MM  MM 1020.4  15.0    MM   8.9   MM   MM    MM
2013 08 13 17 56 360  8.8   MM    MM    MM    MM  MM 1020.2  15.0    MM   8.3   MM   MM    MM
2013 08 13 16 56 360  7.2 11.3    MM    MM    MM  MM 1019.6  15.6    MM   8.3   MM   MM    MM
2013 08 13 15 56  20  7.7   MM    MM    MM    MM  MM 1019.6  15.6    MM   9.4   MM   MM    MM
2013 08 13 14 56  20  8.8   MM    MM    MM    MM  MM 1019.2  15.0    MM   8.3   MM   MM    MM
2013 08 13 13 56  20  7.7   MM    MM    MM    MM  MM 1018.6  14.4    MM   8.9   MM   MM    MM
2013 08 13 12 56  10  8.2   MM    MM    MM    MM  MM 1018.0  15.0    MM   8.9   MM   MM    MM
2013 08 13 11 56 350  4.6   MM    MM    MM    MM  MM 1017.5  13.9    MM   9.4   MM   MM    MM
2013 08 13 10 56 360  5.1   MM    MM    MM    MM  MM 1017.4  13.9    MM  11.1   MM   MM    MM
2013 08 13 09 56 350  6.2   MM    MM    MM    MM  MM 1017.1  14.4    MM  10.6   MM   MM    MM
2013 08 13 08 56 340  3.6   MM    MM    MM    MM  MM 1016.8  13.9    MM   9.4   MM   MM    MM
2013 08 13 07 56 350  5.1   MM    MM    MM    MM  MM 1016.9  13.9    MM   9.4   MM   MM    MM
2013 08 13 06 56 350  5.1   MM    MM    MM    MM  MM 1016.7  13.3    MM   9.4   MM   MM    MM
2013 08 13 05 56 340  4.6   MM    MM    MM    MM  MM 1016.6  13.3    MM   9.4   MM   MM    MM
2013 08 13 04 56 350  5.7   MM    MM    MM    MM  MM 1016.5  13.3    MM   9.4   MM   MM    MM
2013 08 13 03 56 340  5.7   MM    MM    MM    MM  MM 1016.7  13.3    MM   9.4   MM   MM    MM
2013 08 13 02 56 340  4.6   MM    MM    MM    MM  MM 1016.3  13.3    MM  10.0   MM   MM    MM
2013 08 13 01 56 350  5.7   MM    MM    MM    MM  MM 1015.9  13.3    MM  10.0   MM   MM    MM
2013 08 13 00 56 360  7.7   MM    MM    MM    MM  MM 1015.9  13.3    MM  10.0   MM   MM    MM
2013 08 12 23 56 340  7.7   MM    MM    MM    MM  MM 1015.7  13.9    MM  10.0   MM   MM    MM
2013 08 12 22 56 350  9.8   MM    MM    MM    MM  MM 1015.5  15.0    MM  10.0   MM   MM    MM
2013 08 12 21 56 340  7.7   MM    MM    MM    MM  MM 1015.2  14.4    MM  11.1   MM   MM    MM
2013 08 12 20 56 320  6.7   MM    MM    MM    MM  MM 1014.4  15.6    MM  12.2   MM   MM    MM
2013 08 12 19 56 330  7.2 10.3    MM    MM    MM  MM 1013.9  15.6    MM  13.3   MM   MM    MM
2013 08 12 18 56 330  7.2   MM    MM    MM    MM  MM 1013.7  17.2    MM  13.3   MM   MM    MM
2013 08 12 17 56 320  5.7   MM    MM    MM    MM  MM 1012.5  20.6    MM  14.4   MM   MM    MM
2013 08 12 16 56 330  5.7   MM    MM    MM    MM  MM 1012.5  20.6    MM  13.3   MM   MM    MM
2013 08 12 15 56 340  4.6   MM    MM    MM    MM  MM 1012.3  21.7    MM  15.0   MM   MM    MM
2013 08 12 14 56  40  2.1   MM    MM    MM    MM  MM 1012.5  21.1    MM  16.1   MM   MM    MM
2013 08 12 13 56 180  1.5   MM    MM    MM    MM  MM 1012.8  20.0    MM  14.4   MM   MM    MM
2013 08 12 12 56 170  1.5   MM    MM    MM    MM  MM 1013.2  16.7    MM  13.9   MM   MM    MM
2013 08 12 11 56 180  1.5   MM    MM    MM    MM  MM 1013.9  15.0    MM  12.8   MM   MM    MM
2013 08 12 10 56  MM    0   MM    MM    MM    MM  MM 1014.2  14.4    MM  12.2   MM   MM    MM
2013 08 12 09 56 160  2.1   MM    MM    MM    MM  MM 1014.3  13.9    MM  12.2   MM   MM    MM
2013 08 12 08 56 170  2.6   MM    MM    MM    MM  MM 1014.3  13.3    MM  11.7   MM   MM    MM
2013 08 12 07 56 160  2.6   MM    MM    MM    MM  MM 1014.7  13.3    MM  11.7   MM   MM    MM
2013 08 12 06 56 180  2.6   MM    MM    MM    MM  MM 1014.8  13.9    MM  12.2   MM   MM    MM
2013 08 12 05 56 170  3.6   MM    MM    MM    MM  MM 1015.4  13.9    MM  12.2   MM   MM    MM
2013 08 12 04 56 180  3.1   MM    MM    MM    MM  MM 1015.6  15.0    MM  12.8   MM   MM    MM
2013 08 12 03 56 200  1.5   MM    MM    MM    MM  MM 1015.6  16.1    MM  13.3   MM   MM    MM
2013 08 12 02 56 210  2.6   MM    MM    MM    MM  MM 1015.9  17.2    MM  13.9   MM   MM    MM
2013 08 12 01 56 210  2.1   MM    MM    MM    MM  MM 1016.1  17.8    MM  14.4   MM   MM    MM
2013 08 12 00 56 340  2.1   MM    MM    MM    MM  MM 1016.3  18.9    MM  14.4   MM   MM    MM
2013 08 11 23 56  MM    0   MM    MM    MM    MM  MM 1016.1  20.0    MM  13.9   MM   MM    MM
2013 08 11 22 56  MM    0   MM    MM    MM    MM  MM 1016.2  20.0    MM  14.4   MM   MM    MM
2013 08 11 21 56  MM    0   MM    MM    MM    MM  MM 1016.5  20.6    MM  12.2   MM   MM    MM
2013 08 11 20 56  40  4.1   MM    MM    MM    MM  MM 1016.8  20.0    MM  13.3   MM   MM    MM
2013 08 11 19 56  40  5.1   MM    MM    MM    MM  MM 1016.8  20.6    MM  13.9   MM   MM    MM
2013 08 11 18 56  50  2.1   MM    MM    MM    MM  MM 1017.2  22.2    MM  14.4   MM   MM    MM
2013 08 11 17 56  70  2.6   MM    MM    MM    MM  MM 1017.6  20.0    MM  15.0   MM   MM    MM
2013 08 11 16 56 330  2.6   MM    MM    MM    MM  MM 1017.9  20.0    MM  12.8   MM   MM    MM
2013 08 11 15 56  60  2.1   MM    MM    MM    MM  MM 1017.6  20.6    MM  13.9   MM   MM    MM
2013 08 11 14 56  50  1.5   MM    MM    MM    MM  MM 1017.8  21.1    MM  14.4   MM   MM    MM
2013 08 11 13 56  MM    0   MM    MM    MM    MM  MM 1018.0  20.0    MM  13.3   MM   MM    MM
2013 08 11 12 56 170  2.1   MM    MM    MM    MM  MM 1018.2  16.7    MM  11.7   MM   MM    MM
2013 08 11 11 56 120  3.1   MM    MM    MM    MM  MM 1018.1  12.2    MM   9.4   MM   MM    MM
2013 08 11 10 56 170  3.1   MM    MM    MM    MM  MM 1018.3  10.0    MM   7.8   MM   MM    MM
2013 08 11 09 56 160  3.1   MM    MM    MM    MM  MM 1018.3   9.4    MM   7.8   MM   MM    MM
2013 08 11 08 56 170  3.6   MM    MM    MM    MM  MM 1018.5  10.0    MM   7.8   MM   MM    MM
2013 08 11 07 56 180  4.1   MM    MM    MM    MM  MM 1018.4  10.0    MM   7.8   MM   MM    MM
2013 08 11 06 56 180  3.6   MM    MM    MM    MM  MM 1018.6  10.6    MM   8.3   MM   MM    MM
2013 08 11 05 56 190  3.6   MM    MM    MM    MM  MM 1018.7  11.1    MM   8.3   MM   MM    MM
2013 08 11 04 56 190  3.1   MM    MM    MM    MM  MM 1018.5  11.7    MM   9.4   MM   MM    MM
2013 08 11 03 56 190  3.6   MM    MM    MM    MM  MM 1018.4  12.8    MM   9.4   MM   MM    MM
2013 08 11 02 56 180  3.6   MM    MM    MM    MM  MM 1018.9  12.8    MM  10.0   MM   MM    MM
2013 08 11 01 56 200  1.5   MM    MM    MM    MM  MM 1018.9  15.0    MM  10.0   MM   MM    MM
2013 08 11 00 56  MM    0   MM    MM    MM    MM  MM 1018.7  17.2    MM  10.0   MM   MM    MM
2013 08 10 23 56  40  1.5   MM    MM    MM    MM  MM 1019.0  19.4    MM  11.7   MM   MM    MM
2013 08 10 22 56  40  2.6   MM    MM    MM    MM  MM 1019.3  20.6    MM  13.3   MM   MM    MM
2013 08 10 21 56  50  1.5   MM    MM    MM    MM  MM 1019.6  20.6    MM  12.8   MM   MM    MM
2013 08 10 20 56  40  4.1   MM    MM    MM    MM  MM 1020.0  19.4    MM  13.3   MM   MM    MM
2013 08 10 19 56  40  5.7   MM    MM    MM    MM  MM 1020.2  18.9    MM  13.3   MM   MM    MM
2013 08 10 18 56  50  4.1   MM    MM    MM    MM  MM 1020.3  20.0    MM  13.9   MM   MM    MM
2013 08 10 17 56  60  3.6   MM    MM    MM    MM  MM 1020.3  20.0    MM  12.8   MM   MM    MM
2013 08 10 16 56 350  3.1   MM    MM    MM    MM  MM 1020.5  20.0    MM  10.6   MM   MM    MM
2013 08 10 15 56 360  3.1   MM    MM    MM    MM  MM 1020.4  19.4    MM  11.1   MM   MM    MM
2013 08 10 14 56 360  3.1   MM    MM    MM    MM  MM 1020.3  18.3    MM  11.7   MM   MM    MM
2013 08 10 13 56  MM    0   MM    MM    MM    MM  MM 1020.1  17.8    MM  11.7   MM   MM    MM
2013 08 10 12 56 180  2.6   MM    MM    MM    MM  MM 1019.9  13.9    MM  10.6   MM   MM    MM
2013 08 10 11 56 180  2.6   MM    MM    MM    MM  MM 1019.8  10.6    MM   8.3   MM   MM    MM
2013 08 10 10 56 180  3.1   MM    MM    MM    MM  MM 1019.7   8.3    MM   6.7   MM   MM    MM
2013 08 10 09 56 180  4.1   MM    MM    MM    MM  MM 1019.1   8.9    MM   7.2   MM   MM    MM
2013 08 10 08 56 180  4.1   MM    MM    MM    MM  MM 1018.6  10.0    MM   7.8   MM   MM    MM
2013 08 10 07 56 180  3.6   MM    MM    MM    MM  MM 1018.4  10.0    MM   7.8   MM   MM    MM
2013 08 10 06 56 170  3.1   MM    MM    MM    MM  MM 1018.2   9.4    MM   7.8   MM   MM    MM
2013 08 10 05 56 180  3.1   MM    MM    MM    MM  MM 1017.9  10.0    MM   7.8   MM   MM    MM
2013 08 10 04 56 180  3.6   MM    MM    MM    MM  MM 1017.6  10.0    MM   7.8   MM   MM    MM
2013 08 10 03 56 180  2.6   MM    MM    MM    MM  MM 1017.3  10.6    MM   8.9   MM   MM    MM
2013 08 10 02 56 180  2.6   MM    MM    MM    MM  MM 1017.3  11.1    MM   9.4   MM   MM    MM
2013 08 10 01 56  MM    0   MM    MM    MM    MM  MM 1017.2  12.8    MM  10.0   MM   MM    MM
2013 08 10 00 56  60  2.1   MM    MM    MM    MM  MM 1016.6  15.0    MM  10.6   MM   MM    MM
2013 08 09 23 56  50  5.1   MM    MM    MM    MM  MM 1016.2  15.6    MM  11.7   MM   MM    MM
2013 08 09 22 56  20  6.2   MM    MM    MM    MM  MM 1015.7  17.8    MM  11.7   MM   MM    MM
2013 08 09 21 56 340  5.1  8.8    MM    MM    MM  MM 1015.2  17.8    MM  11.7   MM   MM    MM
2013 08 09 20 56 350  6.2 12.9    MM    MM    MM  MM 1014.8  18.3    MM  11.7   MM   MM    MM
2013 08 09 19 56 340  6.2 11.8    MM    MM    MM  MM 1014.2  18.9    MM  11.7   MM   MM    MM
2013 08 09 18 56 350  8.8 10.8    MM    MM    MM  MM 1013.4  20.0    MM  11.1   MM   MM    MM
2013 08 09 17 56 340  4.6   MM    MM    MM    MM  MM 1012.9  20.0    MM  11.1   MM   MM    MM
2013 08 09 16 56 340  4.1   MM    MM    MM    MM  MM 1012.6  20.0    MM  12.2   MM   MM    MM
2013 08 09 15 56 310  5.7   MM    MM    MM    MM  MM 1012.5  20.0    MM  10.6   MM   MM    MM
2013 08 09 14 56 320  4.1   MM    MM    MM    MM  MM 1012.5  20.0    MM  11.7   MM   MM    MM
2013 08 09 13 56 330  4.6   MM    MM    MM    MM  MM 1012.7  17.8    MM  12.2   MM   MM    MM
2013 08 09 12 56 310  3.1   MM    MM    MM    MM  MM 1012.8  17.8    MM  12.2   MM   MM    MM
2013 08 09 11 56 260  2.6   MM    MM    MM    MM  MM 1012.9  16.7    MM  12.8   MM   MM    MM
2013 08 09 10 56 210  3.1   MM    MM    MM    MM  MM 1012.9  14.4    MM  12.2   MM   MM    MM
2013 08 09 09 56 230  3.1   MM    MM    MM    MM  MM 1012.8  15.0    MM  12.2   MM   MM    MM
2013 08 09 08 56 210  2.6   MM    MM    MM    MM  MM 1013.1  13.9    MM  12.2   MM   MM    MM
2013 08 09 07 56 220  3.6   MM    MM    MM    MM  MM 1013.5  14.4    MM  12.2   MM   MM    MM
2013 08 09 06 56 210  2.6   MM    MM    MM    MM  MM 1013.6  14.4    MM  12.8   MM   MM    MM
2013 08 09 05 56 210  3.6   MM    MM    MM    MM  MM 1013.9  15.0    MM  12.8   MM   MM    MM
2013 08 09 04 56 210  3.1   MM    MM    MM    MM  MM 1014.2  15.6    MM  13.3   MM   MM    MM
2013 08 09 03 56 200  2.6   MM    MM    MM    MM  MM 1014.7  14.4    MM  12.2   MM   MM    MM
2013 08 09 02 56  MM    0   MM    MM    MM    MM  MM 1015.2  15.0    MM  11.7   MM   MM    MM
2013 08 09 01 56 190  2.1   MM    MM    MM    MM  MM 1015.3  15.0    MM  12.2   MM   MM    MM
2013 08 09 00 56  MM    0   MM    MM    MM    MM  MM 1015.6  15.0    MM  12.8   MM   MM    MM
2013 08 08 23 56  70  1.5   MM    MM    MM    MM  MM 1015.9  16.1    MM  11.7   MM   MM    MM
2013 08 08 22 56  20  3.1   MM    MM    MM    MM  MM 1015.8  17.8    MM  11.1   MM   MM    MM
2013 08 08 21 56  50  4.1   MM    MM    MM    MM  MM 1016.1  18.3    MM  11.7   MM   MM    MM
2013 08 08 20 56  40  5.1   MM    MM    MM    MM  MM 1016.2  19.4    MM  13.3   MM   MM    MM
2013 08 08 19 56  40  4.6   MM    MM    MM    MM  MM 1016.4  18.3    MM  13.3   MM   MM    MM
2013 08 08 18 56  40  4.6   MM    MM    MM    MM  MM 1016.8  18.9    MM  12.8   MM   MM    MM
2013 08 08 17 56  50  3.1   MM    MM    MM    MM  MM 1016.7  20.0    MM  13.9   MM   MM    MM
2013 08 08 16 56 330  5.1   MM    MM    MM    MM  MM 1016.8  20.0    MM  10.0   MM   MM    MM
2013 08 08 15 56  60  3.6   MM    MM    MM    MM  MM 1016.7  20.0    MM  12.2   MM   MM    MM
2013 08 08 14 56  70  3.1   MM    MM    MM    MM  MM 1016.5  18.3    MM  12.2   MM   MM    MM
2013 08 08 13 56  90  1.5   MM    MM    MM    MM  MM 1016.2  17.8    MM  10.6   MM   MM    MM
2013 08 08 12 56 180  2.1   MM    MM    MM    MM  MM 1015.8  14.4    MM  10.0   MM   MM    MM
2013 08 08 11 56 180  3.1   MM    MM    MM    MM  MM 1015.9  10.6    MM   7.8   MM   MM    MM
2013 08 08 10 56 180  4.1   MM    MM    MM    MM  MM 1016.0   8.9    MM   6.7   MM   MM    MM
2013 08 08 09 56 190  3.6   MM    MM    MM    MM  MM 1015.8  10.0    MM   6.7   MM   MM    MM
2013 08 08 08 56 200  4.1   MM    MM    MM    MM  MM 1015.9  11.1    MM   6.1   MM   MM    MM
2013 08 08 07 56 190  3.6   MM    MM    MM    MM  MM 1015.6   9.4    MM   6.1   MM   MM    MM
2013 08 08 06 56 170  4.6   MM    MM    MM    MM  MM 1015.4   8.3    MM   6.7   MM   MM    MM
2013 08 08 05 56 180  4.1   MM    MM    MM    MM  MM 1015.6   8.9    MM   6.7   MM   MM    MM
2013 08 08 04 56 180  3.6   MM    MM    MM    MM  MM 1015.6   9.4    MM   7.8   MM   MM    MM
2013 08 08 03 56 190  3.1   MM    MM    MM    MM  MM 1015.5  10.6    MM   8.3   MM   MM    MM
2013 08 08 02 56 180  3.1   MM    MM    MM    MM  MM 1015.1  11.7    MM   9.4   MM   MM    MM
2013 08 08 01 56 190  1.5   MM    MM    MM    MM  MM 1014.5  12.8    MM  10.0   MM   MM    MM
2013 08 08 00 56 300  2.6   MM    MM    MM    MM  MM 1013.7  15.6    MM  10.0   MM   MM    MM
2013 08 07 23 56 340  4.6   MM    MM    MM    MM  MM 1013.3  17.2    MM  12.2   MM   MM    MM
2013 08 07 22 56 340  5.1   MM    MM    MM    MM  MM 1012.9  16.7    MM  12.2   MM   MM    MM
2013 08 07 21 56 330  6.7  8.2    MM    MM    MM  MM 1012.9  16.7    MM  12.8   MM   MM    MM
2013 08 07 20 56 330  7.2  9.8    MM    MM    MM  MM 1012.8  15.6    MM  12.8   MM   MM    MM
2013 08 07 19 56 330  6.7   MM    MM    MM    MM  MM 1012.4  15.6    MM  13.3   MM   MM    MM
2013 08 07 18 56 340  6.2   MM    MM    MM    MM  MM 1011.8  15.6    MM  13.3   MM   MM    MM
2013 08 07 17 56 330  6.2   MM    MM    MM    MM  MM 1011.2  15.6    MM  13.9   MM   MM    MM
2013 08 07 16 56 340  3.6   MM    MM    MM    MM  MM 1010.3  15.6    MM  13.9   MM   MM    MM
2013 08 07 15 56 340  4.6   MM    MM    MM    MM  MM 1009.7  15.6    MM  13.9   MM   MM    MM
2013 08 07 14 56 320  4.6   MM    MM    MM    MM  MM 1009.1  16.1    MM  14.4   MM   MM    MM
2013 08 07 13 56 330  3.1   MM    MM    MM    MM  MM 1008.2  17.2    MM  15.0   MM   MM    MM
2013 08 07 12 56 330  3.1   MM    MM    MM    MM  MM 1007.5  16.7    MM  15.0   MM   MM    MM
2013 08 07 11 56 340  4.1   MM    MM    MM    MM  MM 1007.0  16.7    MM  15.0   MM   MM    MM
2013 08 07 10 56  MM    0   MM    MM    MM    MM  MM 1006.2  16.7    MM  15.0   MM   MM    MM
2013 08 07 09 56  MM    0   MM    MM    MM    MM  MM 1005.8  16.7    MM  15.0   MM   MM    MM
2013 08 07 08 56 310  1.5   MM    MM    MM    MM  MM 1004.9  17.2    MM  16.1   MM   MM    MM
2013 08 07 07 56  MM    0   MM    MM    MM    MM  MM 1005.4  17.2    MM  16.1   MM   MM    MM
2013 08 07 06 56 200  2.1   MM    MM    MM    MM  MM 1006.7  17.2    MM  16.1   MM   MM    MM
2013 08 07 05 56  MM    0   MM    MM    MM    MM  MM 1006.6  17.2    MM  15.6   MM   MM    MM
2013 08 07 04 56 330  1.5   MM    MM    MM    MM  MM 1006.8  17.2    MM  16.1   MM   MM    MM
2013 08 07 03 56  MM    0   MM    MM    MM    MM  MM 1007.6  17.8    MM  16.1   MM   MM    MM
2013 08 07 02 56 180  1.5   MM    MM    MM    MM  MM 1007.9  18.3    MM  16.7   MM   MM    MM
2013 08 07 01 56 100  2.6   MM    MM    MM    MM  MM 1008.1  18.3    MM  16.1   MM   MM    MM
2013 08 07 00 56 300  5.1  7.7    MM    MM    MM  MM 1007.9  19.4    MM  16.7   MM   MM    MM
2013 08 06 23 56 180  4.6  7.2    MM    MM    MM  MM 1006.9  22.2    MM  16.1   MM   MM    MM
2013 08 06 22 56 180  4.1   MM    MM    MM    MM  MM 1007.1  23.9    MM  17.2   MM   MM    MM
2013 08 06 21 56 190  5.1   MM    MM    MM    MM  MM 1007.1  24.4    MM  16.7   MM   MM    MM
2013 08 06 20 56 190  4.1  7.2    MM    MM    MM  MM 1007.3  23.3    MM  16.1   MM   MM    MM
2013 08 06 19 56 210  3.1   MM    MM    MM    MM  MM 1007.8  22.8    MM  16.7   MM   MM    MM
2013 08 06 18 56 180  3.6   MM    MM    MM    MM  MM 1008.2  22.2    MM  16.7   MM   MM    MM
2013 08 06 17 56 220  3.1   MM    MM    MM    MM  MM 1009.0  21.1    MM  16.1   MM   MM    MM
2013 08 06 16 56  MM  3.1   MM    MM    MM    MM  MM 1009.2  21.1    MM  16.1   MM   MM    MM
2013 08 06 15 56  MM  3.1  7.7    MM    MM    MM  MM 1009.1  21.1    MM  16.1   MM   MM    MM
2013 08 06 14 56 190  5.1   MM    MM    MM    MM  MM 1009.0  20.6    MM  16.7   MM   MM    MM
2013 08 06 13 56 200  3.6   MM    MM    MM    MM  MM 1009.4  20.0    MM  16.1   MM   MM    MM
2013 08 06 12 56 200  4.1   MM    MM    MM    MM  MM 1009.2  18.3    MM  16.1   MM   MM    MM
2013 08 06 11 56 200  3.6   MM    MM    MM    MM  MM 1008.9  17.8    MM  15.6   MM   MM    MM
2013 08 06 10 56 200  4.1   MM    MM    MM    MM  MM 1008.8  17.2    MM  15.6   MM   MM    MM
2013 08 06 09 56  MM  3.1   MM    MM    MM    MM  MM 1009.0  17.8    MM  15.6   MM   MM    MM
2013 08 06 08 56  MM  1.5   MM    MM    MM    MM  MM 1009.2  17.8    MM  15.6   MM   MM    MM
2013 08 06 07 56 190  3.1   MM    MM    MM    MM  MM 1009.1  17.2    MM  15.6   MM   MM    MM
2013 08 06 06 56 180  2.1   MM    MM    MM    MM  MM 1009.7  16.7    MM  14.4   MM   MM    MM
2013 08 06 05 56 200  3.1   MM    MM    MM    MM  MM 1010.1  16.7    MM  14.4   MM   MM    MM
2013 08 06 04 56 200  2.6   MM    MM    MM    MM  MM 1010.3  16.7    MM  13.9   MM   MM    MM
2013 08 06 03 56 200  2.6   MM    MM    MM    MM  MM 1010.2  16.7    MM  13.9   MM   MM    MM
2013 08 06 02 56 200  3.6   MM    MM    MM    MM  MM 1010.6  16.1    MM  13.3   MM   MM    MM
2013 08 06 01 56 180  2.1   MM    MM    MM    MM  MM 1010.9  16.1    MM  13.9   MM   MM    MM
2013 08 06 00 56 190  3.6   MM    MM    MM    MM  MM 1011.2  16.1    MM  13.9   MM   MM    MM
2013 08 05 23 56 180  3.6   MM    MM    MM    MM  MM 1011.7  16.1    MM  13.9   MM   MM    MM
2013 08 05 22 56 170  3.1   MM    MM    MM    MM  MM 1012.0  16.7    MM  14.4   MM   MM    MM
2013 08 05 21 56 190  4.6   MM    MM    MM    MM  MM 1012.6  17.2    MM  15.0   MM   MM    MM
2013 08 05 20 56 160  2.1   MM    MM    MM    MM  MM 1013.2  17.2    MM  15.0   MM   MM    MM
2013 08 05 19 56 190  3.1   MM    MM    MM    MM  MM 1013.4  18.3    MM  13.9   MM   MM    MM
2013 08 05 18 56 180  3.1   MM    MM    MM    MM  MM 1013.9  17.8    MM  13.9   MM   MM    MM
2013 08 05 17 56 190  5.7  9.3    MM    MM    MM  MM 1014.4  18.9    MM  11.7   MM   MM    MM
2013 08 05 16 56 210  4.6  8.2    MM    MM    MM  MM 1014.5  20.6    MM  11.7   MM   MM    MM
2013 08 05 15 56 200  4.6  7.2    MM    MM    MM  MM 1014.8  20.0    MM  11.7   MM   MM    MM
2013 08 05 14 56 210  3.1  7.7    MM    MM    MM  MM 1015.1  18.9    MM  11.1   MM   MM    MM
2013 08 05 13 56 190  4.6   MM    MM    MM    MM  MM 1015.5  17.2    MM  10.6   MM   MM    MM
2013 08 05 12 56 200  4.1   MM    MM    MM    MM  MM 1016.0  15.6    MM   9.4   MM   MM    MM
2013 08 05 11 56 220  3.6   MM    MM    MM    MM  MM 1016.4  15.0    MM   9.4   MM   MM    MM
2013 08 05 10 56 210  3.6   MM    MM    MM    MM  MM 1016.9  12.8    MM   8.9   MM   MM    MM
2013 08 05 09 56 210  3.1   MM    MM    MM    MM  MM 1017.0  12.8    MM   8.9   MM   MM    MM
2013 08 05 08 56 210  3.6   MM    MM    MM    MM  MM 1017.0  13.3    MM   8.9   MM   MM    MM
2013 08 05 07 56 210  3.6   MM    MM    MM    MM  MM 1017.3  13.9    MM   8.3   MM   MM    MM
2013 08 05 06 56 210  3.1   MM    MM    MM    MM  MM 1017.9  13.9    MM   8.3   MM   MM    MM
2013 08 05 05 56 210  3.1   MM    MM    MM    MM  MM 1018.3  13.9    MM   8.9   MM   MM    MM
2013 08 05 04 56 200  3.1   MM    MM    MM    MM  MM 1018.4  12.8    MM   8.9   MM   MM    MM
2013 08 05 03 56 210  2.1   MM    MM    MM    MM  MM 1018.8  13.3    MM   7.2   MM   MM    MM
2013 08 05 02 56 190  2.6   MM    MM    MM    MM  MM 1019.3  12.8    MM   8.9   MM   MM    MM
2013 08 05 01 56 200  1.5   MM    MM    MM    MM  MM 1019.6  14.4    MM   9.4   MM   MM    MM
2013 08 05 00 56  MM    0   MM    MM    MM    MM  MM 1019.5  16.7    MM   8.9   MM   MM    MM
2013 08 04 23 56  MM    0   MM    MM    MM    MM  MM 1020.1  19.4    MM  10.0   MM   MM    MM
2013 08 04 22 56  30  1.5   MM    MM    MM    MM  MM 1020.6  18.9    MM  10.6   MM   MM    MM
2013 08 04 21 56  40  2.6   MM    MM    MM    MM  MM 1021.0  20.6    MM  11.7   MM   MM    MM
2013 08 04 20 56  30  2.1   MM    MM    MM    MM  MM 1021.4  20.6    MM  11.1   MM   MM    MM
2013 08 04 19 56 330  3.6   MM    MM    MM    MM  MM 1021.9  20.0    MM   9.4   MM   MM    MM
2013 08 04 18 56 350  4.1   MM    MM    MM    MM  MM 1022.4  19.4    MM  10.6   MM   MM    MM
2013 08 04 17 56 350  4.1   MM    MM    MM    MM  MM 1022.7  19.4    MM  10.6   MM   MM    MM
2013 08 04 16 56 340  5.1   MM    MM    MM    MM  MM 1022.9  18.9    MM  10.0   MM   MM    MM
2013 08 04 15 56 340  4.1   MM    MM    MM    MM  MM 1023.5  18.9    MM  10.6   MM   MM    MM
2013 08 04 14 56 350  2.6   MM    MM    MM    MM  MM 1023.5  17.8    MM  11.1   MM   MM    MM
2013 08 04 13 56 340  3.1   MM    MM    MM    MM  MM 1023.0  17.2    MM  10.0   MM   MM    MM
2013 08 04 12 56 340  2.1   MM    MM    MM    MM  MM 1022.5  15.6    MM  10.6   MM   MM    MM
2013 08 04 11 56 350  2.1   MM    MM    MM    MM  MM 1022.6  14.4    MM  10.6   MM   MM    MM
2013 08 04 10 56 340  2.6   MM    MM    MM    MM  MM 1022.4  13.3    MM  10.6   MM   MM    MM
2013 08 04 09 56 320  2.6   MM    MM    MM    MM  MM 1022.3  13.3    MM  10.6   MM   MM    MM
2013 08 04 08 56 340  3.1   MM    MM    MM    MM  MM 1021.8  13.9    MM  10.6   MM   MM    MM
