#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2014 08 09 18 51  30  2.1   MM    MM    MM    MM  MM 1020.3  21.1    MM  15.6   MM   MM    MM
2014 08 09 17 51  60  1.5   MM    MM    MM    MM  MM 1020.2  21.1    MM  16.7   MM   MM    MM
2014 08 09 16 51  MM    0   MM    MM    MM    MM  MM 1020.6  20.6    MM  15.6   MM   MM    MM
2014 08 09 15 51  MM    0   MM    MM    MM    MM  MM 1020.7  21.7    MM  13.9   MM   MM    MM
2014 08 09 14 51  MM    0   MM    MM    MM    MM  MM 1020.5  21.1    MM  13.9   MM   MM    MM
2014 08 09 13 51  MM    0   MM    MM    MM    MM  MM 1020.6  18.9    MM  13.9   MM   MM    MM
2014 08 09 12 51  MM    0   MM    MM    MM    MM  MM 1020.1  20.6    MM  14.4   MM   MM    MM
2014 08 09 11 51 260  2.6   MM    MM    MM    MM  MM 1020.0  17.2    MM  12.8   MM   MM    MM
2014 08 09 10 51 230  1.5   MM    MM    MM    MM  MM 1019.8  16.7    MM  12.8   MM   MM    MM
2014 08 09 09 51 240  3.6   MM    MM    MM    MM  MM 1019.0  18.3    MM  12.2   MM   MM    MM
2014 08 09 08 51 240  3.6   MM    MM    MM    MM  MM 1018.8  18.3    MM  12.2   MM   MM    MM
2014 08 09 07 51 250  2.6   MM    MM    MM    MM  MM 1018.7  17.8    MM  12.2   MM   MM    MM
2014 08 09 06 51  MM  1.5   MM    MM    MM    MM  MM 1019.0  17.8    MM  12.8   MM   MM    MM
2014 08 09 05 51  MM    0   MM    MM    MM    MM  MM 1019.2  17.8    MM  13.3   MM   MM    MM
2014 08 09 04 51 240  3.6   MM    MM    MM    MM  MM 1019.2  18.9    MM  13.3   MM   MM    MM
2014 08 09 03 51 240  4.6  7.7    MM    MM    MM  MM 1019.3  17.8    MM  14.4   MM   MM    MM
2014 08 09 02 51 230  3.1   MM    MM    MM    MM  MM 1019.1  18.9    MM  15.0   MM   MM    MM
2014 08 09 01 51 240  3.1   MM    MM    MM    MM  MM 1018.6  20.0    MM  14.4   MM   MM    MM
2014 08 09 00 51 240  3.1   MM    MM    MM    MM  MM 1018.2  21.7    MM  14.4   MM   MM    MM
2014 08 08 23 51  MM  1.5   MM    MM    MM    MM  MM 1018.1  23.9    MM  15.0   MM   MM    MM
2014 08 08 22 51 100  1.5   MM    MM    MM    MM  MM 1018.5  22.8    MM  14.4   MM   MM    MM
2014 08 08 21 51 100  2.1   MM    MM    MM    MM  MM 1018.9  21.7    MM  15.6   MM   MM    MM
2014 08 08 20 51  70  1.5   MM    MM    MM    MM  MM 1019.1  21.7    MM  15.0   MM   MM    MM
2014 08 08 19 51  30  3.6   MM    MM    MM    MM  MM 1019.3  21.7    MM  14.4   MM   MM    MM
2014 08 08 18 51 360  5.7   MM    MM    MM    MM  MM 1019.4  21.7    MM  14.4   MM   MM    MM
2014 08 08 17 51  50  2.6   MM    MM    MM    MM  MM 1019.6  21.7    MM  15.0   MM   MM    MM
2014 08 08 16 51  70  2.1   MM    MM    MM    MM  MM 1019.7  21.7    MM  14.4   MM   MM    MM
2014 08 08 15 51  MM    0   MM    MM    MM    MM  MM 1019.7  20.6    MM  14.4   MM   MM    MM
2014 08 08 14 51  MM    0   MM    MM    MM    MM  MM 1019.9  20.0    MM  13.3   MM   MM    MM
2014 08 08 13 51  MM    0   MM    MM    MM    MM  MM 1019.9  18.9    MM  12.8   MM   MM    MM
2014 08 08 12 51  MM    0   MM    MM    MM    MM  MM 1019.8  17.8    MM  13.9   MM   MM    MM
2014 08 08 11 51 330  1.5   MM    MM    MM    MM  MM 1019.5  17.8    MM  13.3   MM   MM    MM
2014 08 08 10 51  MM  1.5   MM    MM    MM    MM  MM 1018.9  17.8    MM  13.3   MM   MM    MM
2014 08 08 09 51 240  4.1   MM    MM    MM    MM  MM 1018.2  17.8    MM  13.3   MM   MM    MM
2014 08 08 08 51 240  4.1   MM    MM    MM    MM  MM 1017.9  17.8    MM  12.8   MM   MM    MM
2014 08 08 07 51 240  5.1   MM    MM    MM    MM  MM 1018.0  17.2    MM  12.2   MM   MM    MM
2014 08 08 06 51 260  3.6   MM    MM    MM    MM  MM 1018.2  17.2    MM  11.7   MM   MM    MM
2014 08 08 05 51 250  3.1   MM    MM    MM    MM  MM 1018.6  16.7    MM  12.2   MM   MM    MM
2014 08 08 04 51 240  4.6   MM    MM    MM    MM  MM 1018.5  17.2    MM  12.8   MM   MM    MM
2014 08 08 03 51 240  4.6  8.2    MM    MM    MM  MM 1018.5  17.2    MM  13.9   MM   MM    MM
2014 08 08 02 51 240  3.6   MM    MM    MM    MM  MM 1018.4  17.2    MM  14.4   MM   MM    MM
2014 08 08 01 51 240  2.6   MM    MM    MM    MM  MM 1018.4  17.8    MM  13.9   MM   MM    MM
2014 08 08 00 51  MM  1.5   MM    MM    MM    MM  MM 1018.1  19.4    MM  13.9   MM   MM    MM
2014 08 07 23 51  MM  1.5   MM    MM    MM    MM  MM 1018.3  22.2    MM  12.2   MM   MM    MM
2014 08 07 22 51  MM  2.1   MM    MM    MM    MM  MM 1018.2  23.9    MM  11.1   MM   MM    MM
2014 08 07 21 51  MM  2.1   MM    MM    MM    MM  MM 1018.6  25.0    MM  11.7   MM   MM    MM
2014 08 07 20 51  MM   MM   MM    MM    MM    MM  MM 1018.9  25.0    MM  11.7   MM   MM    MM
2014 08 07 19 51  MM  2.6   MM    MM    MM    MM  MM 1019.4  22.8    MM  13.3   MM   MM    MM
2014 08 07 18 51  50  1.5   MM    MM    MM    MM  MM 1020.0  20.0    MM  14.4   MM   MM    MM
2014 08 07 17 51  70  1.5   MM    MM    MM    MM  MM 1020.4  18.9    MM  15.0   MM   MM    MM
2014 08 07 16 51  80  2.1   MM    MM    MM    MM  MM 1020.8  19.4    MM  14.4   MM   MM    MM
2014 08 07 15 51  MM    0   MM    MM    MM    MM  MM 1020.9  19.4    MM  14.4   MM   MM    MM
2014 08 07 14 51  MM    0   MM    MM    MM    MM  MM 1021.1  18.9    MM  13.9   MM   MM    MM
2014 08 07 13 51  MM    0   MM    MM    MM    MM  MM 1020.8  18.9    MM  13.3   MM   MM    MM
2014 08 07 12 51 250  1.5   MM    MM    MM    MM  MM 1020.8  17.8    MM  12.2   MM   MM    MM
2014 08 07 11 51 250  2.6   MM    MM    MM    MM  MM 1020.7  13.3    MM  11.1   MM   MM    MM
2014 08 07 10 51 250  3.1   MM    MM    MM    MM  MM 1020.3  12.8    MM  10.6   MM   MM    MM
2014 08 07 09 51 250  3.1   MM    MM    MM    MM  MM 1020.1  12.8    MM  10.6   MM   MM    MM
2014 08 07 08 51 250  3.1   MM    MM    MM    MM  MM 1020.2  12.8    MM  10.6   MM   MM    MM
2014 08 07 07 51 250  3.1   MM    MM    MM    MM  MM 1020.1  12.8    MM  11.1   MM   MM    MM
2014 08 07 06 51 250  3.1   MM    MM    MM    MM  MM 1020.2  12.8    MM  10.6   MM   MM    MM
2014 08 07 05 51 260  1.5   MM    MM    MM    MM  MM 1020.4  12.8    MM  11.1   MM   MM    MM
2014 08 07 04 51  MM    0   MM    MM    MM    MM  MM 1020.3  13.3    MM  11.7   MM   MM    MM
2014 08 07 03 51 250  2.6   MM    MM    MM    MM  MM 1019.7  14.4    MM  11.7   MM   MM    MM
2014 08 07 02 51 240  2.1   MM    MM    MM    MM  MM 1019.4  14.4    MM  12.2   MM   MM    MM
2014 08 07 01 51 250  1.5   MM    MM    MM    MM  MM 1019.0  15.6    MM  13.3   MM   MM    MM
2014 08 07 00 51  MM    0   MM    MM    MM    MM  MM 1018.8  17.8    MM  13.9   MM   MM    MM
2014 08 06 23 51  MM    0   MM    MM    MM    MM  MM 1018.8  17.8    MM  13.9   MM   MM    MM
2014 08 06 22 51  MM    0   MM    MM    MM    MM  MM 1019.0  17.8    MM  13.3   MM   MM    MM
2014 08 06 21 51  40  1.5   MM    MM    MM    MM  MM 1019.4  16.7    MM  12.2   MM   MM    MM
2014 08 06 20 51  10  2.6   MM    MM    MM    MM  MM 1019.8  16.1    MM  11.7   MM   MM    MM
2014 08 06 19 51  20  3.6   MM    MM    MM    MM  MM 1019.7  16.1    MM  11.7   MM   MM    MM
2014 08 06 18 51  30  3.1   MM    MM    MM    MM  MM 1019.9  15.0    MM  11.1   MM   MM    MM
2014 08 06 17 51  30  4.1   MM    MM    MM    MM  MM 1019.9  15.0    MM  11.7   MM   MM    MM
2014 08 06 16 51 360  3.6   MM    MM    MM    MM  MM 1019.6  17.2    MM  11.7   MM   MM    MM
2014 08 06 15 51  20  3.1   MM    MM    MM    MM  MM 1019.5  16.7    MM  11.7   MM   MM    MM
2014 08 06 14 51 360  4.1   MM    MM    MM    MM  MM 1019.1  16.1    MM  11.7   MM   MM    MM
2014 08 06 13 51 350  2.6   MM    MM    MM    MM  MM 1018.8  16.1    MM  11.7   MM   MM    MM
2014 08 06 12 51  10  3.6   MM    MM    MM    MM  MM 1018.5  16.1    MM  12.8   MM   MM    MM
2014 08 06 11 51 350  4.6   MM    MM    MM    MM  MM 1018.1  16.7    MM  13.9   MM   MM    MM
2014 08 06 10 51 340  2.6   MM    MM    MM    MM  MM 1017.4  16.1    MM  13.3   MM   MM    MM
2014 08 06 09 51  MM    0   MM    MM    MM    MM  MM 1017.2  17.2    MM  12.8   MM   MM    MM
2014 08 06 08 51 240  1.5   MM    MM    MM    MM  MM 1016.8  17.2    MM  11.7   MM   MM    MM
2014 08 06 07 51 240  2.1   MM    MM    MM    MM  MM 1016.7  16.7    MM  10.6   MM   MM    MM
2014 08 06 06 51  MM  2.6   MM    MM    MM    MM  MM 1017.2  16.7    MM  11.1   MM   MM    MM
2014 08 06 05 51  MM    0   MM    MM    MM    MM  MM 1017.8  15.0    MM  12.2   MM   MM    MM
2014 08 06 04 51 250  1.5   MM    MM    MM    MM  MM 1017.4  15.6    MM  12.2   MM   MM    MM
2014 08 06 03 51 240  2.6   MM    MM    MM    MM  MM 1017.4  16.1    MM  12.8   MM   MM    MM
2014 08 06 02 51 240  1.5   MM    MM    MM    MM  MM 1018.0  16.1    MM  12.8   MM   MM    MM
2014 08 06 01 51 240  2.1   MM    MM    MM    MM  MM 1018.2  16.1    MM  13.3   MM   MM    MM
2014 08 06 00 51  MM    0   MM    MM    MM    MM  MM 1018.1  18.3    MM  12.8   MM   MM    MM
2014 08 05 23 51 360  3.1   MM    MM    MM    MM  MM 1018.2  18.9    MM  12.2   MM   MM    MM
2014 08 05 22 51  MM    0   MM    MM    MM    MM  MM 1018.1  20.0    MM  12.8   MM   MM    MM
2014 08 05 21 51  MM    0   MM    MM    MM    MM  MM 1018.5  20.0    MM  11.7   MM   MM    MM
2014 08 05 20 51  80  1.5   MM    MM    MM    MM  MM 1019.0  19.4    MM  12.8   MM   MM    MM
2014 08 05 19 51  MM    0   MM    MM    MM    MM  MM 1019.1  19.4    MM  12.8   MM   MM    MM
2014 08 05 18 51  70  1.5   MM    MM    MM    MM  MM 1019.6  18.9    MM  12.8   MM   MM    MM
2014 08 05 17 51  60  1.5   MM    MM    MM    MM  MM 1019.7  18.9    MM  12.8   MM   MM    MM
2014 08 05 16 51  MM    0   MM    MM    MM    MM  MM 1020.1  18.3    MM  13.3   MM   MM    MM
2014 08 05 15 51  MM    0   MM    MM    MM    MM  MM 1020.2  17.8    MM  12.8   MM   MM    MM
2014 08 05 14 51 360  1.5   MM    MM    MM    MM  MM 1020.1  17.2    MM  11.7   MM   MM    MM
2014 08 05 13 51  MM    0   MM    MM    MM    MM  MM 1020.1  17.2    MM  11.7   MM   MM    MM
2014 08 05 12 51  MM    0   MM    MM    MM    MM  MM 1019.7  17.2    MM  11.7   MM   MM    MM
2014 08 05 11 51 250  2.1   MM    MM    MM    MM  MM 1019.7  13.9    MM  11.1   MM   MM    MM
2014 08 05 10 51  MM  1.5   MM    MM    MM    MM  MM 1019.5  12.8    MM  11.1   MM   MM    MM
2014 08 05 09 51  MM  1.5   MM    MM    MM    MM  MM 1019.4  12.8    MM  11.1   MM   MM    MM
2014 08 05 08 51  MM    0   MM    MM    MM    MM  MM 1019.1  12.8    MM  10.0   MM   MM    MM
2014 08 05 07 51  MM    0   MM    MM    MM    MM  MM 1019.1  12.2    MM   8.9   MM   MM    MM
2014 08 05 06 51  MM    0   MM    MM    MM    MM  MM 1019.1  13.3    MM  10.6   MM   MM    MM
2014 08 05 05 51 240  2.6   MM    MM    MM    MM  MM 1019.5  12.8    MM  11.1   MM   MM    MM
2014 08 05 04 51  MM    0   MM    MM    MM    MM  MM 1019.6  15.0    MM  11.7   MM   MM    MM
2014 08 05 03 51  MM    0   MM    MM    MM    MM  MM 1019.6  14.4    MM  12.2   MM   MM    MM
2014 08 05 02 51  MM  1.5   MM    MM    MM    MM  MM 1019.4  15.6    MM  12.8   MM   MM    MM
2014 08 05 01 51  MM    0   MM    MM    MM    MM  MM 1019.0  16.1    MM  13.3   MM   MM    MM
2014 08 05 00 51  MM    0   MM    MM    MM    MM  MM 1019.0  17.2    MM  12.2   MM   MM    MM
2014 08 04 23 51 120  2.6   MM    MM    MM    MM  MM 1019.3  17.8    MM  12.8   MM   MM    MM
2014 08 04 22 51 100  2.1   MM    MM    MM    MM  MM 1019.3  18.9    MM  12.8   MM   MM    MM
2014 08 04 21 51 110  2.6   MM    MM    MM    MM  MM 1019.2  18.3    MM  12.2   MM   MM    MM
2014 08 04 20 51 110  3.6   MM    MM    MM    MM  MM 1019.2  20.0    MM  12.8   MM   MM    MM
2014 08 04 19 51  MM  1.5   MM    MM    MM    MM  MM 1019.7  19.4    MM  12.8   MM   MM    MM
2014 08 04 18 51 110  3.1   MM    MM    MM    MM  MM 1020.0  19.4    MM  13.3   MM   MM    MM
2014 08 04 17 51 110  4.1   MM    MM    MM    MM  MM 1020.2  17.8    MM  13.3   MM   MM    MM
2014 08 04 16 51 120  3.6   MM    MM    MM    MM  MM 1020.4  17.2    MM  12.8   MM   MM    MM
2014 08 04 15 51 110  3.6   MM    MM    MM    MM  MM 1020.7  16.7    MM  12.8   MM   MM    MM
2014 08 04 14 51 100  2.6   MM    MM    MM    MM  MM 1020.7  15.6    MM  12.8   MM   MM    MM
2014 08 04 13 51 100  2.1   MM    MM    MM    MM  MM 1020.4  16.1    MM  12.8   MM   MM    MM
2014 08 04 12 51  MM  1.5   MM    MM    MM    MM  MM 1020.4  15.0    MM  11.7   MM   MM    MM
2014 08 04 11 51  MM    0   MM    MM    MM    MM  MM 1020.2  14.4    MM  12.2   MM   MM    MM
2014 08 04 10 51 250  1.5   MM    MM    MM    MM  MM 1020.1  11.7    MM  10.6   MM   MM    MM
2014 08 04 09 51  MM    0   MM    MM    MM    MM  MM 1019.7  12.2    MM  10.6   MM   MM    MM
2014 08 04 08 51  MM    0   MM    MM    MM    MM  MM 1019.4  12.8    MM  11.1   MM   MM    MM
2014 08 04 07 51 270  1.5   MM    MM    MM    MM  MM 1019.2  12.2    MM  11.1   MM   MM    MM
2014 08 04 06 51 260  1.5   MM    MM    MM    MM  MM 1019.4  12.8    MM  11.1   MM   MM    MM
2014 08 04 05 51  MM    0   MM    MM    MM    MM  MM 1019.3  13.9    MM  12.2   MM   MM    MM
2014 08 04 04 51  MM    0   MM    MM    MM    MM  MM 1019.4  13.3    MM  11.7   MM   MM    MM
2014 08 04 03 51 280  1.5   MM    MM    MM    MM  MM 1019.5  13.9    MM  12.2   MM   MM    MM
2014 08 04 02 51  MM    0   MM    MM    MM    MM  MM 1019.3  15.0    MM  12.2   MM   MM    MM
2014 08 04 01 51 260  2.1   MM    MM    MM    MM  MM 1018.7  16.7    MM  13.3   MM   MM    MM
2014 08 04 00 51  MM    0   MM    MM    MM    MM  MM 1018.2  18.9    MM  12.8   MM   MM    MM
2014 08 03 23 51  MM    0   MM    MM    MM    MM  MM 1018.1  20.0    MM  12.2   MM   MM    MM
2014 08 03 22 51  MM    0   MM    MM    MM    MM  MM 1018.0  20.6    MM  13.3   MM   MM    MM
2014 08 03 21 51  MM    0   MM    MM    MM    MM  MM 1018.4  19.4    MM  12.8   MM   MM    MM
2014 08 03 20 51 360  3.1   MM    MM    MM    MM  MM 1018.4  18.3    MM  13.9   MM   MM    MM
2014 08 03 19 51  10  3.1   MM    MM    MM    MM  MM 1018.7  17.8    MM  13.3   MM   MM    MM
2014 08 03 18 51 360  3.6   MM    MM    MM    MM  MM 1019.0  16.7    MM  12.8   MM   MM    MM
2014 08 03 17 51 360  3.1   MM    MM    MM    MM  MM 1019.3  16.7    MM  12.8   MM   MM    MM
2014 08 03 16 51 360  3.6   MM    MM    MM    MM  MM 1019.3  15.6    MM  11.7   MM   MM    MM
2014 08 03 15 51 360  4.6   MM    MM    MM    MM  MM 1019.0  16.1    MM  11.1   MM   MM    MM
2014 08 03 14 51 360  3.6   MM    MM    MM    MM  MM 1018.5  16.1    MM  11.7   MM   MM    MM
2014 08 03 13 51 360  3.6   MM    MM    MM    MM  MM 1018.2  15.0    MM  12.2   MM   MM    MM
2014 08 03 12 51 360  4.6   MM    MM    MM    MM  MM 1017.6  15.6    MM  13.9   MM   MM    MM
2014 08 03 11 51 360  2.6   MM    MM    MM    MM  MM 1017.1  16.1    MM  13.3   MM   MM    MM
2014 08 03 10 51  MM    0   MM    MM    MM    MM  MM 1016.9  15.6    MM  11.7   MM   MM    MM
2014 08 03 09 51  MM    0   MM    MM    MM    MM  MM 1016.6  15.6    MM  11.7   MM   MM    MM
2014 08 03 08 51 350  4.1   MM    MM    MM    MM  MM 1016.6  15.6    MM  11.7   MM   MM    MM
2014 08 03 07 51  MM    0   MM    MM    MM    MM  MM 1016.1  16.1    MM  11.7   MM   MM    MM
2014 08 03 06 51  MM  1.5   MM    MM    MM    MM  MM 1015.9  18.3    MM  10.6   MM   MM    MM
2014 08 03 05 51 240  3.6   MM    MM    MM    MM  MM 1016.1  18.3    MM  10.6   MM   MM    MM
2014 08 03 04 51 240  4.6   MM    MM    MM    MM  MM 1016.3  17.2    MM  10.6   MM   MM    MM
2014 08 03 03 51 250  4.1   MM    MM    MM    MM  MM 1016.8  17.2    MM  10.6   MM   MM    MM
2014 08 03 02 51 250  4.6   MM    MM    MM    MM  MM 1017.4  17.2    MM  10.6   MM   MM    MM
2014 08 03 01 51 250  4.6   MM    MM    MM    MM  MM 1017.3  17.8    MM  10.6   MM   MM    MM
2014 08 03 00 51 250  4.1   MM    MM    MM    MM  MM 1017.2  20.0    MM  10.6   MM   MM    MM
2014 08 02 23 51 230  3.6   MM    MM    MM    MM  MM 1017.4  21.1    MM   9.4   MM   MM    MM
2014 08 02 22 51  MM  2.6   MM    MM    MM    MM  MM 1017.7  23.3    MM  10.0   MM   MM    MM
2014 08 02 21 51 230  3.1   MM    MM    MM    MM  MM 1017.9  24.4    MM  10.0   MM   MM    MM
2014 08 02 20 51  MM  2.6   MM    MM    MM    MM  MM 1018.2  24.4    MM  11.1   MM   MM    MM
2014 08 02 19 51 230  4.1   MM    MM    MM    MM  MM 1018.4  25.0    MM  10.6   MM   MM    MM
2014 08 02 18 51 230  3.6   MM    MM    MM    MM  MM 1019.0  23.9    MM  11.1   MM   MM    MM
2014 08 02 17 51 240  3.6   MM    MM    MM    MM  MM 1019.3  23.3    MM  11.1   MM   MM    MM
2014 08 02 16 51 260  3.1   MM    MM    MM    MM  MM 1019.4  23.3    MM  11.7   MM   MM    MM
2014 08 02 15 51 240  3.6   MM    MM    MM    MM  MM 1019.8  22.2    MM  12.2   MM   MM    MM
2014 08 02 14 51  MM  1.5   MM    MM    MM    MM  MM 1020.2  18.3    MM  13.3   MM   MM    MM
2014 08 02 13 51 340  2.1   MM    MM    MM    MM  MM 1020.3  19.4    MM  12.2   MM   MM    MM
2014 08 02 12 51  MM  2.1   MM    MM    MM    MM  MM 1020.0  18.9    MM  11.7   MM   MM    MM
2014 08 02 11 51  MM    0   MM    MM    MM    MM  MM 1020.1  16.1    MM  10.6   MM   MM    MM
2014 08 02 10 51  MM    0   MM    MM    MM    MM  MM 1019.9  14.4    MM  10.6   MM   MM    MM
2014 08 02 09 51 330  2.1   MM    MM    MM    MM  MM 1019.5  15.0    MM   9.4   MM   MM    MM
2014 08 02 08 51 230  3.1   MM    MM    MM    MM  MM 1019.0  15.6    MM   8.3   MM   MM    MM
2014 08 02 07 51 240  2.6   MM    MM    MM    MM  MM 1018.8  15.6    MM   8.3   MM   MM    MM
2014 08 02 06 51 240  4.1   MM    MM    MM    MM  MM 1018.6  15.0    MM   8.3   MM   MM    MM
2014 08 02 05 51 240  4.1   MM    MM    MM    MM  MM 1019.3  15.0    MM   9.4   MM   MM    MM
2014 08 02 04 51 240  4.6   MM    MM    MM    MM  MM 1019.5  15.0    MM   9.4   MM   MM    MM
2014 08 02 03 51 230  4.1   MM    MM    MM    MM  MM 1019.3  14.4    MM  10.0   MM   MM    MM
2014 08 02 02 51 240  4.1   MM    MM    MM    MM  MM 1019.2  14.4    MM  10.0   MM   MM    MM
2014 08 02 01 51 250  4.6   MM    MM    MM    MM  MM 1018.9  15.0    MM  10.6   MM   MM    MM
2014 08 02 00 51 240  3.6   MM    MM    MM    MM  MM 1018.5  16.7    MM  10.6   MM   MM    MM
2014 08 01 23 51  MM  2.6   MM    MM    MM    MM  MM 1018.5  17.2    MM  10.6   MM   MM    MM
2014 08 01 22 51  MM  1.5   MM    MM    MM    MM  MM 1018.6  17.8    MM  10.6   MM   MM    MM
2014 08 01 21 51  MM  3.1   MM    MM    MM    MM  MM 1018.5  19.4    MM  10.6   MM   MM    MM
2014 08 01 20 51 150  2.1   MM    MM    MM    MM  MM 1018.2  21.1    MM  11.1   MM   MM    MM
2014 08 01 19 51 110  3.1   MM    MM    MM    MM  MM 1018.5  18.9    MM  11.7   MM   MM    MM
2014 08 01 18 51 110  3.6   MM    MM    MM    MM  MM 1018.6  18.3    MM  11.7   MM   MM    MM
2014 08 01 17 51 100  2.6   MM    MM    MM    MM  MM 1018.4  18.3    MM  12.2   MM   MM    MM
2014 08 01 16 51  70  1.5   MM    MM    MM    MM  MM 1018.8  15.0    MM  11.1   MM   MM    MM
2014 08 01 15 51  70  1.5   MM    MM    MM    MM  MM 1018.6  14.4    MM  11.1   MM   MM    MM
2014 08 01 14 51  70  2.6   MM    MM    MM    MM  MM 1018.0  15.6    MM  11.7   MM   MM    MM
2014 08 01 13 51  70  1.5   MM    MM    MM    MM  MM 1017.8  15.0    MM  11.1   MM   MM    MM
2014 08 01 12 51  MM    0   MM    MM    MM    MM  MM 1017.1  16.7    MM  11.7   MM   MM    MM
2014 08 01 11 51 240  1.5   MM    MM    MM    MM  MM 1016.9  13.9    MM  10.0   MM   MM    MM
2014 08 01 10 51 250  2.6   MM    MM    MM    MM  MM 1016.1  11.7    MM   9.4   MM   MM    MM
2014 08 01 09 51 260  2.1   MM    MM    MM    MM  MM 1015.4  12.2    MM   9.4   MM   MM    MM
2014 08 01 08 51 250  2.1   MM    MM    MM    MM  MM 1015.6  12.8    MM  10.0   MM   MM    MM
2014 08 01 07 51 250  1.5   MM    MM    MM    MM  MM 1015.4  12.2    MM  10.0   MM   MM    MM
2014 08 01 06 51 250  3.1   MM    MM    MM    MM  MM 1014.9  13.3    MM   8.9   MM   MM    MM
2014 08 01 05 51 250  2.1   MM    MM    MM    MM  MM 1014.7  13.9    MM   8.9   MM   MM    MM
2014 08 01 04 51 270  1.5   MM    MM    MM    MM  MM 1014.9  13.9    MM   9.4   MM   MM    MM
2014 08 01 03 51 240  2.6   MM    MM    MM    MM  MM 1014.9  12.8    MM   8.9   MM   MM    MM
2014 08 01 02 51  60  1.5   MM    MM    MM    MM  MM 1014.7  12.8    MM   8.9   MM   MM    MM
2014 08 01 01 51  MM    0   MM    MM    MM    MM  MM 1013.6  17.8    MM  11.1   MM   MM    MM
2014 08 01 00 51  MM    0   MM    MM    MM    MM  MM 1013.0  20.0    MM  11.1   MM   MM    MM
2014 07 31 22 51 350  3.6   MM    MM    MM    MM  MM 1012.8  22.2    MM  10.6   MM   MM    MM
2014 07 31 21 51 350  5.1   MM    MM    MM    MM  MM 1012.8  22.2    MM  11.7   MM   MM    MM
2014 07 31 20 51 350  5.1   MM    MM    MM    MM  MM 1012.8  21.7    MM  12.2   MM   MM    MM
2014 07 31 19 51 350  5.7   MM    MM    MM    MM  MM 1012.9  21.1    MM  12.2   MM   MM    MM
2014 07 31 18 51 350  6.2   MM    MM    MM    MM  MM 1012.6  21.1    MM  12.2   MM   MM    MM
2014 07 31 17 51 360  5.7   MM    MM    MM    MM  MM 1012.5  19.4    MM  13.3   MM   MM    MM
2014 07 31 16 51 360  6.2   MM    MM    MM    MM  MM 1012.7  18.9    MM  14.4   MM   MM    MM
2014 07 31 15 51 360  5.7   MM    MM    MM    MM  MM 1012.8  17.8    MM  13.9   MM   MM    MM
2014 07 31 14 51 360  4.6   MM    MM    MM    MM  MM 1012.4  17.8    MM  13.9   MM   MM    MM
2014 07 31 13 51 350  4.6   MM    MM    MM    MM  MM 1012.4  17.2    MM  13.3   MM   MM    MM
2014 07 31 12 51 350  3.6   MM    MM    MM    MM  MM 1012.4  16.7    MM  13.3   MM   MM    MM
2014 07 31 11 51  MM    0   MM    MM    MM    MM  MM 1012.3  15.6    MM  12.2   MM   MM    MM
2014 07 31 10 51 350  3.6   MM    MM    MM    MM  MM 1012.7  13.3    MM  12.8   MM   MM    MM
2014 07 31 09 51 340  3.1   MM    MM    MM    MM  MM 1012.4  15.0    MM  12.8   MM   MM    MM
2014 07 31 08 51  MM    0   MM    MM    MM    MM  MM 1012.3  15.0    MM  12.2   MM   MM    MM
2014 07 31 07 51 300  3.1   MM    MM    MM    MM  MM 1012.2  16.1    MM  12.2   MM   MM    MM
2014 07 31 06 51  MM    0   MM    MM    MM    MM  MM 1012.7  15.6    MM  12.2   MM   MM    MM
2014 07 31 05 51 230  2.1   MM    MM    MM    MM  MM 1012.7  15.6    MM  12.2   MM   MM    MM
2014 07 31 04 51  MM  2.1   MM    MM    MM    MM  MM 1013.0  15.6    MM  11.7   MM   MM    MM
2014 07 31 03 51  MM  2.1   MM    MM    MM    MM  MM 1013.1  15.6    MM  11.1   MM   MM    MM
2014 07 31 02 51  MM  1.5   MM    MM    MM    MM  MM 1013.4  16.1    MM  11.1   MM   MM    MM
2014 07 31 01 51 290  2.6   MM    MM    MM    MM  MM 1013.4  16.7    MM  11.1   MM   MM    MM
2014 07 31 00 51  MM  1.5   MM    MM    MM    MM  MM 1013.2  17.2    MM  11.7   MM   MM    MM
2014 07 30 23 51 360  2.1   MM    MM    MM    MM  MM 1013.2  18.3    MM  12.2   MM   MM    MM
2014 07 30 22 51 330  2.6   MM    MM    MM    MM  MM 1013.3  19.4    MM  10.6   MM   MM    MM
2014 07 30 21 51 330  3.1   MM    MM    MM    MM  MM 1013.7  19.4    MM  12.2   MM   MM    MM
2014 07 30 20 51 320  2.6   MM    MM    MM    MM  MM 1013.9  18.3    MM  12.8   MM   MM    MM
2014 07 30 19 51  MM  3.1   MM    MM    MM    MM  MM 1014.3  15.6    MM  12.2   MM   MM    MM
2014 07 30 18 51 350  5.1   MM    MM    MM    MM  MM 1014.7  15.6    MM  13.3   MM   MM    MM
2014 07 30 17 51  MM  2.1   MM    MM    MM    MM  MM 1014.0  17.8    MM  10.0   MM   MM    MM
2014 07 30 16 51 300  3.6   MM    MM    MM    MM  MM 1014.6  17.8    MM   9.4   MM   MM    MM
2014 07 30 15 51 340  3.6  7.2    MM    MM    MM  MM 1015.4  18.3    MM  10.0   MM   MM    MM
