#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2014 08 20 06 50 320  2.0  2.0   0.4     4   3.6  MM 1009.4  14.3  13.6    MM   MM +0.6    MM
2014 08 20 05 50 320  2.0  3.0   0.4     5   3.6  MM 1009.4  13.8  13.6    MM   MM +0.7    MM
2014 08 20 04 50 360  4.0  4.0   0.6     4   3.7  MM 1009.0  13.7  13.5    MM   MM +0.4    MM
2014 08 20 03 50  10  5.0  6.0   0.6     4   3.6  MM 1008.8  13.6  13.4    MM   MM +0.9    MM
2014 08 20 02 50  20  5.0  6.0   0.6     4   3.6  MM 1008.7  13.3  13.3    MM   MM   MM    MM
2014 08 20 01 50  10  5.0  6.0   0.7     4   3.6  MM 1008.6  13.4  13.3    MM   MM +1.3    MM
2014 08 20 00 50  20  6.0  7.0   0.6     4   3.6  MM 1007.9  13.5  13.3    MM   MM   MM    MM
2014 08 19 23 50  30  7.0  8.0   0.6     4   3.4  MM 1007.5  13.5  13.4    MM   MM   MM    MM
2014 08 19 22 50  20  7.0  8.0   0.6     5   3.5  MM 1007.3  13.3  13.4    MM   MM +0.8    MM
2014 08 19 21 50  20  6.0  7.0   0.7     5   3.7  MM 1006.9  13.6  13.5    MM   MM +0.6    MM
2014 08 19 20 50  30  6.0  6.0   0.6     5   3.6  MM 1006.7  13.2  13.5    MM   MM +0.8    MM
2014 08 19 19 50  20  6.0  7.0   0.6     4   3.7  MM 1006.5  13.4  13.5    MM   MM +0.9    MM
2014 08 19 18 50  10  5.0  6.0   0.6     4   3.6  MM 1006.3  13.2  13.5    MM   MM   MM    MM
2014 08 19 17 50 350  6.0  7.0   0.7     5   3.8  MM 1005.9  13.2  13.5    MM   MM +1.3    MM
2014 08 19 16 50 340  5.0  7.0   0.6     4   3.6  MM 1005.6  13.3  13.5    MM   MM   MM    MM
2014 08 19 15 50 360  5.0  6.0   0.7     4   3.7  MM 1005.3  13.3  13.5    MM   MM   MM    MM
2014 08 19 14 50  10  7.0  8.0   0.7     4   3.6  MM 1004.6  13.5  13.4    MM   MM +1.1    MM
2014 08 19 13 50  20  8.0  9.0   0.8     4   3.7  MM 1004.1  13.3  13.4    MM   MM   MM    MM
2014 08 19 12 50  20  7.0  9.0   0.7     4   3.6  MM 1003.9  13.4  13.4    MM   MM +0.9    MM
2014 08 19 11 50  10  8.0  9.0   0.7     4   3.5  MM 1003.5  13.4  13.4    MM   MM +0.6    MM
2014 08 19 10 50 340  5.0  7.0   0.7     4   3.4  MM 1003.9  13.5  13.4    MM   MM   MM    MM
2014 08 19 09 50  20  7.0  8.0   0.6     4   3.4  MM 1003.0  13.6  13.4    MM   MM   MM    MM
2014 08 19 08 50  30  7.0  8.0   0.6     4   3.3  MM 1002.9  13.6  13.4    MM   MM   MM    MM
2014 08 19 07 50  20  7.0  8.0   0.5     4   3.2  MM 1002.8  13.7  13.4    MM   MM -1.3    MM
2014 08 19 06 50  20  6.0  7.0   0.5     4   3.1  MM 1003.3  13.6  13.4    MM   MM -1.4    MM
2014 08 19 05 50  30  6.0  7.0   0.5     3   3.0  MM 1003.9  13.6  13.4    MM   MM -1.1    MM
2014 08 19 04 50  30  6.0  7.0   0.4     4   3.0  MM 1004.1  13.6  13.4    MM   MM -0.9    MM
2014 08 19 03 50  20  5.0  6.0   0.4     3   3.1  MM 1004.7  13.7  13.4    MM   MM -0.6    MM
2014 08 19 02 50  20  4.0  5.0   0.3     3   3.1  MM 1005.0  13.9  13.4    MM   MM   MM    MM
2014 08 19 01 50  60  4.0  5.0   0.3     3   3.1  MM 1005.0  14.0  13.4    MM   MM -1.1    MM
2014 08 19 00 50  70  4.0  5.0   0.3     3   3.2  MM 1005.3  14.1  13.5    MM   MM   MM    MM
2014 08 18 23 50  70  4.0  4.0   0.3     3   3.1  MM 1005.6  14.2  13.5    MM   MM   MM    MM
2014 08 18 22 50  80  4.0  4.0   0.3     3   3.1  MM 1006.1  14.1  13.5    MM   MM   MM    MM
2014 08 18 21 50  90  5.0  5.0   0.4     4   2.9  MM 1006.3  14.1  13.6    MM   MM -1.7    MM
2014 08 18 20 50  90  5.0  6.0   0.3     3   2.9  MM 1006.5  14.1  13.6    MM   MM -1.5    MM
2014 08 18 19 50  90  5.0  6.0   0.3     3   2.9  MM 1007.3  14.2  13.5    MM   MM -1.3    MM
2014 08 18 18 50  90  3.0  4.0   0.4     3   3.1  MM 1008.0  14.2  13.5    MM   MM   MM    MM
2014 08 18 17 50 100  4.0  4.0   0.5     4   3.2  MM 1008.0  14.3  13.5    MM   MM   MM    MM
2014 08 18 16 50 130  4.0  5.0   0.6     4   3.4  MM 1008.6  14.5  13.5    MM   MM   MM    MM
2014 08 18 15 50 140  4.0  5.0   0.7     4   3.6  MM 1008.9  14.7  13.5    MM   MM   MM    MM
2014 08 18 14 50 140  7.0  7.0   0.8     4   3.5  MM 1008.8  14.8  13.4    MM   MM -2.1    MM
2014 08 18 13 50 140  6.0  7.0   0.5     3   3.1  MM 1009.5  14.7  13.3    MM   MM -1.5    MM
2014 08 18 12 50 130  5.0  5.0   0.4     4   3.1  MM 1010.5  14.3  13.3    MM   MM   MM    MM
2014 08 18 11 50 140  4.0  5.0   0.4     4   3.2  MM 1010.9  14.5  13.4    MM   MM -0.7    MM
2014 08 18 10 50 130  3.0  5.0   0.4     4   3.2  MM 1011.0  14.1  13.4    MM   MM -0.7    MM
2014 08 18 09 50 120  4.0  4.0   0.4     4   3.2  MM 1011.0  14.2  13.5    MM   MM -1.9    MM
2014 08 18 08 50 120  4.0  4.0   0.4     4   3.3  MM 1011.6  14.5  13.5    MM   MM -2.2    MM
2014 08 18 07 50 110  6.0  7.0   0.5     4   3.3  MM 1011.7  14.0  13.5    MM   MM -2.5    MM
2014 08 18 06 50  90  6.0  7.0   0.6     4   3.5  MM 1012.9  13.8  13.6    MM   MM -2.0    MM
2014 08 18 05 50  90  5.0  6.0   0.6     4   3.5  MM 1013.8  13.7  13.8    MM   MM   MM    MM
2014 08 18 04 50 100  6.0  7.0   0.6     4   3.4  MM 1014.2  13.8  13.8    MM   MM -0.7    MM
2014 08 18 03 50 100  6.0  7.0   0.5     4   3.4  MM 1014.9  14.0  13.9    MM   MM -1.1    MM
2014 08 18 02 50  90  7.0   MM    MM    MM    MM  MM 1015.2  13.7  14.0    MM   MM -1.4    MM
2014 08 18 01 50  70  8.0  9.0   0.5     4   3.1  MM 1014.9  13.4  14.1    MM   MM -2.2    MM
2014 08 18 00 50  70  6.0  7.0   0.4     3   2.9  MM 1016.0  13.3  14.2    MM   MM -1.6    MM
2014 08 17 23 50  60  5.0  6.0   0.4     4   2.9  MM 1016.6  13.3  14.1    MM   MM   MM    MM
2014 08 17 22 50  60  6.0  6.0   0.4     4   3.0  MM 1017.1  13.1  14.0    MM   MM -1.5    MM
2014 08 17 21 50  60  5.0  5.0   0.4     4   3.0  MM 1017.6  13.1  13.9    MM   MM -1.5    MM
2014 08 17 20 50  50  5.0  6.0   0.4     4   3.1  MM 1017.8  13.0  13.8    MM   MM -1.9    MM
2014 08 17 19 50  50  5.0  6.0   0.5     3   3.2  MM 1018.6  12.7  13.8    MM   MM -1.0    MM
2014 08 17 18 50  70  5.0  7.0   0.5     3   3.2  MM 1019.1  12.4  13.7    MM   MM -0.7    MM
2014 08 17 17 50  80  5.0  6.0   0.5     3   3.1  MM 1019.7  12.5  13.8    MM   MM +0.3    MM
2014 08 17 16 50  70  7.0  8.0   0.4     3   3.0  MM 1019.6  12.7  13.8    MM   MM -0.0    MM
2014 08 17 15 50  70  5.0  6.0   0.4     3   3.1  MM 1019.8  12.7  13.8    MM   MM +0.3    MM
2014 08 17 14 50  90  7.0  9.0   0.4     3   3.1  MM 1019.4  12.6  13.9    MM   MM +0.0    MM
2014 08 17 13 50  80  6.0  7.0   0.4     3   3.1  MM 1019.7  12.7  14.0    MM   MM +0.6    MM
2014 08 17 12 50  70  6.0  7.0   0.3     3   3.2  MM 1019.5  12.5  14.1    MM   MM +0.8    MM
2014 08 17 11 50  70  4.0  5.0   0.4     4   3.2  MM 1019.4  12.8  14.2    MM   MM +0.9    MM
2014 08 17 10 50  70  4.0  6.0   0.5     4   3.4  MM 1019.1  12.9  14.1    MM   MM +1.3    MM
2014 08 17 09 50  90  5.0  7.0   0.5     4   3.4  MM 1018.7  13.4  14.1    MM   MM +0.7    MM
2014 08 17 08 50  70  5.0  5.0   0.5     4   3.4  MM 1018.5  13.7  14.0    MM   MM   MM    MM
2014 08 17 07 50  70  6.0  7.0   0.6     4   3.5  MM 1017.8  13.9  13.9    MM   MM   MM    MM
2014 08 17 06 50  80  5.0  6.0   0.5     4   3.5  MM 1018.0  13.9  13.7    MM   MM +0.3    MM
2014 08 17 05 50  50  5.0  6.0   0.7     4   3.6  MM 1017.9  13.8  13.7    MM   MM +1.0    MM
2014 08 17 04 50  50  5.0  6.0   0.6     4   3.4  MM 1018.2  13.9  13.7    MM   MM +2.3    MM
2014 08 17 03 50  70  4.0  5.0   0.6     4   3.4  MM 1017.7  14.0  13.8    MM   MM +2.1    MM
2014 08 17 02 50  70  5.0  7.0   0.5     4   3.4  MM 1016.9  14.3  13.7    MM   MM +1.6    MM
2014 08 17 01 50  90  5.0  7.0   0.6     4   3.5  MM 1015.9  14.5  13.7    MM   MM   MM    MM
2014 08 17 00 50 100  4.0  6.0   0.6     4   3.6  MM 1015.6  14.7  13.8    MM   MM +1.0    MM
2014 08 16 23 50 100  5.0  6.0   0.6     4   3.5  MM 1015.3  14.9  14.1    MM   MM   MM    MM
2014 08 16 22 50 100  5.0  5.0   0.5     4   3.3  MM 1015.0  15.1  14.3    MM   MM +1.3    MM
2014 08 16 21 50 100  5.0  6.0   0.4     3   3.1  MM 1014.6  15.2  14.5    MM   MM +1.3    MM
2014 08 16 20 50  90  6.0  7.0   0.3     3   2.8  MM 1014.3  15.1  14.7    MM   MM +1.4    MM
2014 08 16 19 50 100  6.0  7.0   0.2    MM   2.6  MM 1013.7  15.2  14.8    MM   MM +1.1    MM
2014 08 16 18 50 110  5.0  5.0   0.2    MM   2.6  MM 1013.3  15.5  14.4    MM   MM +1.3    MM
2014 08 16 17 50  30  5.0  6.0   0.2    MM   3.0  MM 1012.9  16.4  14.4    MM   MM +1.5    MM
2014 08 16 16 50  50  3.0  4.0   0.2    MM   3.1  MM 1012.6  16.5  14.3    MM   MM   MM    MM
2014 08 16 15 50  10  3.0  4.0   0.2    MM   3.1  MM 1012.0  16.0  14.4    MM   MM +1.5    MM
2014 08 16 14 50  40  2.0  3.0   0.3     3   3.3  MM 1011.4  16.1  14.4    MM   MM +1.8    MM
2014 08 16 13 50  30  2.0  2.0   0.4     4   3.5  MM 1010.9  16.1  14.2    MM   MM +1.7    MM
2014 08 16 12 50  20  2.0  2.0   0.3     4   3.5  MM 1010.5  15.8  14.1    MM   MM   MM    MM
2014 08 16 11 50  20  5.0  6.0   0.4     4   3.5  MM 1009.6  16.4  14.0    MM   MM   MM    MM
2014 08 16 10 50 340  3.0  4.0   0.4     4   3.5  MM 1009.2  16.5  13.9    MM   MM   MM    MM
2014 08 16 09 50 320  4.0  5.0   0.4     3   3.4  MM 1008.0  16.7  13.9    MM   MM +0.8    MM
2014 08 16 08 50 280  5.0  5.0   0.4     4   3.2  MM 1007.4  17.1  14.0    MM   MM +0.4    MM
2014 08 16 07 50 270  6.0  7.0   0.3     3   3.1  MM 1007.2  17.3  14.0    MM   MM -0.0    MM
2014 08 16 06 50 270  3.0  4.0   0.3     3   2.9  MM 1007.2  16.8  14.1    MM   MM +0.0    MM
2014 08 16 05 50 260  6.0  7.0   0.4     3   2.9  MM 1007.0  18.5  14.5    MM   MM -0.8    MM
2014 08 16 04 50 230  6.0  6.0   0.4     3   2.8  MM 1007.3  17.4  14.6    MM   MM -0.7    MM
2014 08 16 03 50 230  7.0  7.0   0.4     3   2.8  MM 1007.3  18.6  14.6    MM   MM -1.1    MM
2014 08 16 02 50 220  7.0  7.0   0.3     3   2.8  MM 1007.8  18.0  14.3    MM   MM -1.5    MM
2014 08 16 01 50 220  6.0  7.0   0.3     3   3.0  MM 1008.0  17.8  14.2    MM   MM   MM    MM
2014 08 16 00 50 210  5.0  6.0   0.2    MM   3.0  MM 1008.4  17.3  14.1    MM   MM   MM    MM
2014 08 15 23 50 200  4.0  4.0   0.3     3   3.1  MM 1009.3  17.3  14.2    MM   MM -1.8    MM
2014 08 15 22 50 200  3.0  4.0   0.2    MM   3.1  MM 1009.8  16.7  14.2    MM   MM   MM    MM
2014 08 15 21 50 210  3.0  3.0   0.2    MM   3.1  MM 1010.6  16.2  14.1    MM   MM   MM    MM
2014 08 15 20 50 220  4.0  4.0   0.3     3   3.0  MM 1011.1  16.4  14.0    MM   MM   MM    MM
2014 08 15 19 50 220  4.0  5.0   0.3     3   2.9  MM 1011.6  16.3  13.9    MM   MM   MM    MM
2014 08 15 18 50 220  4.0  5.0   0.3     3   3.0  MM 1012.3  15.8  13.7    MM   MM   MM    MM
2014 08 15 17 50 220  4.0  5.0   0.3     3   2.9  MM 1013.0  15.6  13.6    MM   MM -1.4    MM
2014 08 15 16 50 220  4.0  5.0   0.2    MM   2.9  MM 1013.5  15.3  13.9    MM   MM -1.4    MM
2014 08 15 15 50 220  5.0  5.0   0.2    MM   3.0  MM 1014.1  15.2  14.0    MM   MM -1.1    MM
2014 08 15 14 50 220  4.0  4.0   0.2    MM   2.9  MM 1014.4  15.0  14.1    MM   MM -0.7    MM
2014 08 15 13 50 220  4.0  4.0   0.2    MM   2.8  MM 1014.9  15.0  14.2    MM   MM   MM    MM
2014 08 15 12 50 230  4.0  5.0   0.2    MM   2.6  MM 1015.2  15.0  14.2    MM   MM +0.0    MM
2014 08 15 11 50 220  5.0  5.0   0.1    MM   2.7  MM 1015.1  14.9  14.1    MM   MM   MM    MM
2014 08 15 10 50 220  4.0  4.0   0.1    MM   2.5  MM 1015.0  14.9  14.0    MM   MM -0.6    MM
2014 08 15 09 50 220  4.0  4.0   0.1    MM   2.4  MM 1015.1  14.8  13.8    MM   MM   MM    MM
2014 08 15 08 50 220  3.0  3.0   0.1    MM   2.6  MM 1015.3  14.5  13.6    MM   MM -0.8    MM
2014 08 15 07 50 250  2.0  2.0   0.1    MM   2.6  MM 1015.6  14.3  13.5    MM   MM -0.5    MM
2014 08 15 06 50 210  2.0  2.0   0.1    MM   2.6  MM 1015.7  14.6  13.5    MM   MM -0.7    MM
2014 08 15 05 50 190  2.0  2.0   0.1    MM   2.6  MM 1016.1  14.4  13.6    MM   MM -0.4    MM
2014 08 15 04 50 210  3.0  3.0   0.1    MM   2.7  MM 1016.1  15.0  13.6    MM   MM -0.6    MM
2014 08 15 03 50 220  3.0  3.0   0.1    MM   2.7  MM 1016.4  14.9  13.6    MM   MM -0.6    MM
2014 08 15 02 50 210  2.0  2.0   0.1    MM   2.8  MM 1016.5  15.0  13.8    MM   MM   MM    MM
2014 08 15 01 50 210  3.0  3.0   0.1    MM   2.7  MM 1016.7  15.1  14.2    MM   MM   MM    MM
2014 08 15 00 50 210  3.0  3.0   0.1    MM   2.8  MM 1017.0  15.5  14.2    MM   MM   MM    MM
2014 08 14 23 50 190  3.0  3.0   0.1    MM   2.7  MM 1017.4  15.7  14.5    MM   MM   MM    MM
2014 08 14 22 50 200  3.0  3.0   0.1    MM   2.7  MM 1018.1  15.4  14.8    MM   MM -1.5    MM
2014 08 14 21 50 210  4.0  4.0   0.1    MM   3.1  MM 1018.7  15.5  14.6    MM   MM -1.6    MM
2014 08 14 20 50 220  4.0  4.0   0.1    MM   3.2  MM 1019.2  15.3  14.7    MM   MM   MM    MM
2014 08 14 19 50 210  4.0  5.0   0.1    MM   2.8  MM 1019.6  15.1  14.8    MM   MM -1.8    MM
2014 08 14 18 50 210  3.0  4.0   0.1    MM   2.8  MM 1020.3  14.9  15.1    MM   MM -1.5    MM
2014 08 14 17 50 170  1.0  2.0   0.1    MM   2.8  MM 1020.8  14.7  15.4    MM   MM   MM    MM
2014 08 14 16 50  MM  0.0  1.0   0.1    MM   3.0  MM 1021.4  14.5  15.5    MM   MM -0.3    MM
2014 08 14 15 50  MM  0.0  1.0   0.1    MM   3.1  MM 1021.8  14.4  14.2    MM   MM   MM    MM
2014 08 14 14 50  80  2.0  2.0   0.1    MM   3.1  MM 1021.7  13.7  13.4    MM   MM +0.0    MM
2014 08 14 13 50  50  2.0  2.0   0.1    MM   3.1  MM 1021.7  13.5  13.2    MM   MM   MM    MM
2014 08 14 12 50 350  1.0  1.0   0.1    MM   3.2  MM 1021.6  13.5  13.0    MM   MM +0.8    MM
2014 08 14 11 50 310  2.0  2.0   0.1    MM   3.2  MM 1021.6  13.2  12.9    MM   MM   MM    MM
2014 08 14 10 50 300  2.0  2.0   0.1    MM   3.1  MM 1021.3  13.1  12.9    MM   MM   MM    MM
2014 08 14 09 50 300  2.0  2.0   0.1    MM   3.1  MM 1020.8  13.1  13.0    MM   MM   MM    MM
2014 08 14 08 50 290  2.0  3.0   0.1    MM   3.1  MM 1020.7  13.1  13.1    MM   MM +0.0    MM
2014 08 14 07 50 270  2.0  2.0   0.1    MM   3.2  MM 1020.7  13.2  13.5    MM   MM   MM    MM
2014 08 14 06 50 270  2.0  2.0   0.1    MM   3.2  MM 1020.7  13.2  13.7    MM   MM +0.0    MM
2014 08 14 05 50  MM  0.0  1.0   0.1    MM   3.2  MM 1020.7  13.5  13.5    MM   MM +0.3    MM
2014 08 14 04 50  70  1.0  1.0   0.1    MM   2.9  MM 1021.0  13.7  13.8    MM   MM +0.9    MM
2014 08 14 03 50  60  2.0  3.0   0.1    MM   3.1  MM 1020.8  13.9  14.0    MM   MM   MM    MM
2014 08 14 02 50  60  2.0  2.0   0.1    MM   3.1  MM 1020.4  14.0  14.3    MM   MM +0.7    MM
2014 08 14 01 50  MM  0.0  1.0   0.1    MM   3.2  MM 1020.1  14.3  14.3    MM   MM +0.6    MM
2014 08 14 00 50 160  1.0  1.0   0.2    MM   3.2  MM 1019.8  14.8  14.2    MM   MM +0.6    MM
2014 08 13 23 50 200  2.0  2.0   0.2    MM   3.2  MM 1019.7  14.9  14.0    MM   MM   MM    MM
2014 08 13 22 50 180  2.0  2.0   0.2    MM   3.2  MM 1019.5  14.8  14.2    MM   MM -0.0    MM
2014 08 13 21 50 150  2.0  2.0   0.2    MM   3.2  MM 1019.2  14.9  14.3    MM   MM -0.3    MM
2014 08 13 20 50 100  1.0  2.0   0.2    MM   3.3  MM 1019.4  14.6  14.0    MM   MM +0.0    MM
2014 08 13 19 50  90  2.0  3.0   0.2    MM   3.0  MM 1019.6  14.1  13.4    MM   MM +0.5    MM
2014 08 13 18 50  60  2.0  3.0   0.3     3   3.0  MM 1019.5  13.9  13.6    MM   MM   MM    MM
2014 08 13 17 50  40  2.0  3.0   0.3     3   3.1  MM 1019.4  13.8  13.4    MM   MM   MM    MM
2014 08 13 16 50  20  1.0  2.0   0.3     4   3.1  MM 1019.1  13.9  13.6    MM   MM +1.1    MM
2014 08 13 15 50 360  1.0  2.0   0.3     3   3.1  MM 1018.9  14.0  13.0    MM   MM   MM    MM
2014 08 13 14 50 330  4.0  4.0   0.4     3   3.1  MM 1018.4  14.0  13.0    MM   MM +1.6    MM
2014 08 13 13 50 340  3.0  4.0   0.3     3   3.0  MM 1018.0  13.7  13.0    MM   MM   MM    MM
2014 08 13 12 50 340  5.0  6.0   0.3     3   3.0  MM 1017.4  14.3  12.9    MM   MM +1.9    MM
2014 08 13 11 50 330  3.0  4.0   0.3     3   3.0  MM 1016.8  13.8  12.8    MM   MM +1.9    MM
2014 08 13 10 50 330  4.0  5.0   0.3     4   2.9  MM 1016.0  13.9  12.5    MM   MM   MM    MM
2014 08 13 09 50 340  4.0  5.0   0.2    MM   3.2  MM 1015.5  14.3  12.3    MM   MM   MM    MM
2014 08 13 08 50 350  4.0  5.0   0.2    MM   3.1  MM 1014.9  14.7  12.3    MM   MM +1.5    MM
2014 08 13 07 50 350  3.0  4.0   0.2    MM   3.4  MM 1014.4  14.6  12.2    MM   MM +1.2    MM
2014 08 13 06 50  10  4.0  5.0   0.2    MM   3.4  MM 1013.8  14.9  12.2    MM   MM +0.7    MM
2014 08 13 05 50 360  3.0  3.0   0.3     4   3.5  MM 1013.4  14.5  12.0    MM   MM +0.8    MM
2014 08 13 04 50 330  4.0  4.0   0.3     4   3.5  MM 1013.2  15.4  12.1    MM   MM +0.6    MM
2014 08 13 03 50 300  2.0  2.0   0.4     4   3.5  MM 1013.1  14.6  12.2    MM   MM +0.8    MM
2014 08 13 02 50 250  3.0  3.0   0.4     5   3.7  MM 1012.6  15.1  12.4    MM   MM -0.0    MM
2014 08 13 01 50 250  3.0  3.0   0.4     4   3.6  MM 1012.6  14.9  12.5    MM   MM   MM    MM
2014 08 13 00 50 230  4.0  4.0   0.4     5   3.4  MM 1012.3  15.3  12.7    MM   MM   MM    MM
2014 08 12 23 50 230  3.0  4.0   0.4     5   3.4  MM 1012.6  14.6  12.9    MM   MM   MM    MM
2014 08 12 22 50 220  4.0  4.0   0.5     4   3.7  MM 1012.8  14.7  13.2    MM   MM -0.9    MM
2014 08 12 21 50 240  5.0  5.0   0.4     5   3.7  MM 1013.0  15.2  13.2    MM   MM   MM    MM
2014 08 12 20 50 230  5.0  6.0    MM    MM    MM  MM 1013.1  15.0  13.2    MM   MM -1.7    MM
2014 08 12 19 50 240  4.0  5.0   0.5     5   4.1  MM 1013.7  14.9  13.3    MM   MM   MM    MM
2014 08 12 18 50 240  4.0  4.0   0.5     5   4.0  MM 1014.3  14.5  13.2    MM   MM   MM    MM
2014 08 12 17 50 270  4.0  5.0   0.6     5   4.1  MM 1014.8  14.5  12.9    MM   MM -0.7    MM
2014 08 12 16 50 230  2.0  2.0   0.6     5   4.0  MM 1015.1  13.8  12.8    MM   MM -0.5    MM
2014 08 12 15 50 280  1.0  2.0   0.6     5   4.0  MM 1015.4  12.9  12.1    MM   MM   MM    MM
2014 08 12 14 50 310  3.0  4.0   0.6     5   3.9  MM 1015.5  12.6  11.7    MM   MM -0.3    MM
2014 08 12 13 50 310  5.0  6.0   0.7     5   4.0  MM 1015.6  12.6  11.6    MM   MM +0.0    MM
2014 08 12 12 50 320  5.0  5.0   0.6     5   3.9  MM 1015.6  12.6  11.8    MM   MM +0.0    MM
2014 08 12 11 50 340  4.0  5.0   0.6     5   3.8  MM 1015.8  12.9  11.9    MM   MM   MM    MM
2014 08 12 10 50 340  5.0  6.0   0.7     5   3.9  MM 1015.6  13.2  11.9    MM   MM   MM    MM
2014 08 12 09 50 320  6.0  7.0   0.7     5   3.9  MM 1015.5  13.0  11.9    MM   MM   MM    MM
2014 08 12 08 50 330  5.0  6.0   0.7     4   3.9  MM 1015.6  13.1  11.8    MM   MM -1.2    MM
2014 08 12 07 50 330  5.0  5.0   0.7     4   3.9  MM 1016.0  13.0  12.0    MM   MM -0.9    MM
2014 08 12 06 50  10  3.0  4.0   0.6     4   3.7  MM 1016.5  13.0  12.3    MM   MM -0.7    MM
2014 08 12 05 50  20  5.0  6.0   0.7     4   3.7  MM 1016.8  13.5  12.4    MM   MM -0.7    MM
2014 08 12 04 50  20  5.0  7.0   0.6     4   3.7  MM 1016.9  13.8  12.4    MM   MM -0.3    MM
2014 08 12 03 50  30  5.0  6.0   0.5     4   3.6  MM 1017.2  14.0  12.2    MM   MM +0.0    MM
2014 08 12 02 50  30  4.0  5.0   0.6     4   3.8  MM 1017.5  14.0  12.0    MM   MM -0.0    MM
2014 08 12 01 50  40  5.0  6.0   0.6     4   3.7  MM 1017.2  14.2  12.0    MM   MM   MM    MM
2014 08 12 00 50  20  5.0  6.0   0.6     4   3.5  MM 1017.2  14.4  12.1    MM   MM   MM    MM
2014 08 11 23 50  20  6.0  7.0   0.6     4   3.5  MM 1017.3  14.7  12.0    MM   MM   MM    MM
2014 08 11 22 50  40  6.0  6.0   0.6     4   3.3  MM 1017.4  14.5  12.0    MM   MM +0.8    MM
2014 08 11 21 50  30  8.0  9.0   0.5     3   3.0  MM 1016.9  15.3  12.2    MM   MM +1.0    MM
2014 08 11 20 50  40  7.0  8.0   0.3     4   3.0  MM 1016.5  15.4  12.5    MM   MM   MM    MM
2014 08 11 19 50  10  5.0  6.0   0.4     4   3.3  MM 1016.6  14.8  12.3    MM   MM   MM    MM
2014 08 11 18 50  20  4.0  5.0   0.4     3   3.0  MM 1015.9  14.9  12.8    MM   MM   MM    MM
2014 08 11 17 50  30  6.0  8.0   0.5     3   3.0  MM 1015.4  15.7  13.6    MM   MM   MM    MM
2014 08 11 16 50  40  5.0  6.0   0.1    MM   2.3  MM 1015.6  16.2  14.8    MM   MM   MM    MM
2014 08 11 15 50  20  4.0  5.0   0.1    MM   2.4  MM 1015.8  16.6  15.3    MM   MM   MM    MM
2014 08 11 14 50  10  3.0  4.0   0.1    MM   2.3  MM 1015.8  16.5  15.4    MM   MM +1.0    MM
2014 08 11 13 50 350  1.0  1.0   0.1    MM   4.1  MM 1014.6  16.8  15.4    MM   MM +0.0    MM
2014 08 11 12 50 350  3.0  4.0   0.1    MM   3.8  MM 1015.2  16.5  15.3    MM   MM +0.9    MM
2014 08 11 11 50 310  4.0  5.0   0.0    MM   3.0  MM 1014.8  16.9  15.0    MM   MM   MM    MM
2014 08 11 10 50 300  3.0  3.0   0.0    MM   2.8  MM 1014.5  16.7  16.0    MM   MM   MM    MM
2014 08 11 09 50 340  1.0  1.0   0.0    MM   3.1  MM 1014.3  17.0  16.2    MM   MM   MM    MM
2014 08 11 08 50 350  1.0  1.0   0.1    MM   3.3  MM 1014.6  17.2  16.0    MM   MM -0.9    MM
2014 08 11 07 50  MM  0.0  1.0   0.0    MM   3.4  MM 1014.7  17.5  16.0    MM   MM -0.9    MM
2014 08 11 06 50  MM  0.0  1.0   0.1    MM   3.9  MM 1015.1  17.4  15.7    MM   MM   MM    MM
2014 08 11 05 50 190  1.0  1.0   0.1    MM   3.0  MM 1015.5  17.6  15.6    MM   MM -0.5    MM
2014 08 11 04 50 140  2.0  2.0   0.0    MM   2.9  MM 1015.6  17.5  15.4    MM   MM -0.4    MM
2014 08 11 03 50 170  2.0  3.0   0.1    MM   3.1  MM 1016.0  17.3  15.9    MM   MM +0.3    MM
2014 08 11 02 50 160  1.0  1.0   0.0    MM   2.7  MM 1016.0  17.4  16.7    MM   MM +0.0    MM
2014 08 11 01 50 120  1.0  1.0   0.1    MM   2.7  MM 1016.0  18.2  17.9    MM   MM   MM    MM
2014 08 11 00 50 100  1.0  2.0   0.1    MM   2.8  MM 1015.7  18.9  17.7    MM   MM   MM    MM
2014 08 10 23 50 350  2.0  2.0   0.1    MM   2.8  MM 1015.8  19.2  17.9    MM   MM   MM    MM
2014 08 10 22 50 290  1.0  1.0   0.1    MM   2.8  MM 1016.0  19.9  18.0    MM   MM -1.3    MM
2014 08 10 21 50 250  1.0  1.0   0.1    MM   2.8  MM 1016.3  19.5  17.8    MM   MM -1.7    MM
2014 08 10 20 50 220  1.0  2.0   0.1    MM   2.6  MM 1016.7  19.1  16.6    MM   MM -1.8    MM
2014 08 10 19 50 240  3.0  3.0   0.1    MM   2.5  MM 1017.3  18.5  15.8    MM   MM -1.4    MM
2014 08 10 18 50 230  4.0  4.0   0.1    MM   2.6  MM 1018.0  18.0  16.1    MM   MM -0.9    MM
2014 08 10 17 50 230  3.0  4.0   0.1    MM   2.5  MM 1018.5  17.0  16.3    MM   MM -0.5    MM
2014 08 10 16 50 220  5.0  6.0   0.1    MM   2.6  MM 1018.7  17.3  16.3    MM   MM   MM    MM
