#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2013 08 15 12 50 250  6.0  6.0   0.4     4   3.1 254 1016.2  10.9   9.3    MM   MM +0.9    MM
2013 08 15 11 50 240  6.0  7.0   0.4     4   3.3 256 1016.0  10.8   9.3    MM   MM +0.6    MM
2013 08 15 10 50 240  6.0  7.0   0.5     4   3.4 249 1015.6  11.0   9.3    MM   MM -0.0    MM
2013 08 15 09 50 250  6.0  7.0   0.5     4   3.6 252 1015.3  10.8   9.4    MM   MM -0.6    MM
2013 08 15 08 50 250  5.0  6.0   0.5     4   3.6 249 1015.4  10.4   9.4    MM   MM -0.8    MM
2013 08 15 07 50 250  6.0  6.0   0.6     4   3.6 258 1015.6  10.9   9.3    MM   MM -0.7    MM
2013 08 15 06 50 260  6.0  7.0   0.7     5   3.6 258 1015.9  11.0   9.1    MM   MM -0.4    MM
2013 08 15 05 50 260  7.0  8.0   0.7     5   3.8 271 1016.2  11.3   9.1    MM   MM +0.0    MM
2013 08 15 04 50 250  7.0  7.0   0.8     5   3.7 267 1016.3  11.1   9.2    MM   MM +0.0    MM
2013 08 15 03 50 260  9.0 10.0   0.8     4   3.6 263 1016.3  11.7   9.3    MM   MM +0.0    MM
2013 08 15 02 50 250  8.0  9.0   0.9     5   3.7 268 1016.2  11.5   9.5    MM   MM -0.4    MM
2013 08 15 01 50 250  9.0 10.0   0.9     5   3.7 269 1016.3  11.5   9.6    MM   MM   MM    MM
2013 08 15 00 50 250  9.0 11.0   1.0     4   3.8 267 1016.2  11.8   9.7    MM   MM -1.1    MM
2013 08 14 23 50 250  9.0 11.0   1.0     4   3.6 267 1016.6  11.7   9.7    MM   MM   MM    MM
2013 08 14 22 50 240  9.0 10.0   0.8     4   3.5 260 1016.9  11.8   9.7    MM   MM -1.2    MM
2013 08 14 21 50 240  8.0 10.0   0.7     4   3.4 248 1017.3  11.5   9.7    MM   MM -1.2    MM
2013 08 14 20 50 240  8.0 10.0   0.7     3   3.3 259 1017.6  11.5   9.7    MM   MM -1.4    MM
2013 08 14 19 50 250  8.0  9.0   0.5     3   3.0 252 1018.1  11.6   9.7    MM   MM -1.4    MM
2013 08 14 18 50 250  7.0  8.0   0.4     3   2.9 256 1018.5  11.5   9.8    MM   MM -1.2    MM
2013 08 14 17 50 250  6.0  7.0   0.3     3   2.9 253 1019.0  11.0   9.8    MM   MM -0.9    MM
2013 08 14 16 50 250  6.0  6.0   0.3     3   3.0 292 1019.5  10.8   9.8    MM   MM -0.9    MM
2013 08 14 15 50 250  5.0  5.0   0.3     3   3.0 271 1019.7  10.6   9.7    MM   MM -0.6    MM
2013 08 14 14 50 260  4.0  5.0   0.2    MM   2.8  MM 1019.9  10.7   9.6    MM   MM +0.0    MM
2013 08 14 13 50 270  5.0  6.0   0.3     3   2.8 292 1020.4  10.9   9.5    MM   MM +0.4    MM
2013 08 14 12 50 270  5.0  5.0   0.2    MM   2.7  MM 1020.3  10.5   9.4    MM   MM +0.3    MM
2013 08 14 11 50 270  5.0  6.0   0.2    MM   2.6  MM 1020.1  10.9   9.3    MM   MM +0.0    MM
2013 08 14 10 50 270  4.0  5.0   0.2    MM   2.6  MM 1020.0  10.6   9.3    MM   MM +0.0    MM
2013 08 14 09 50 270  4.0  5.0   0.2    MM   2.6  MM 1020.0  10.4   9.3    MM   MM -0.4    MM
2013 08 14 08 50 270  4.0  5.0   0.2    MM   2.6  MM 1020.1  10.6   9.4    MM   MM -0.4    MM
2013 08 14 07 50 260  4.0  4.0   0.2    MM   2.6  MM 1020.1  10.2   9.4    MM   MM -0.4    MM
2013 08 14 06 50 260  4.0  5.0   0.2    MM   2.7  MM 1020.4  10.3   9.4    MM   MM +0.0    MM
2013 08 14 05 50 260  4.0  5.0   0.2    MM   2.7  MM 1020.5  10.3   9.3    MM   MM +0.0    MM
2013 08 14 04 50 260  4.0  5.0   0.2    MM   2.8  MM 1020.5  10.6   9.4    MM   MM +0.0    MM
2013 08 14 03 50 260  4.0  4.0   0.3     3   2.7 273 1020.5  10.4   9.5    MM   MM +0.0    MM
2013 08 14 02 50 280  4.0  5.0   0.3     3   2.6 313 1020.5  10.7   9.6    MM   MM -0.3    MM
2013 08 14 01 50 270  6.0  7.0   0.2    MM   2.5  MM 1020.4  11.2   9.7    MM   MM -0.4    MM
2013 08 14 00 50 270  5.0  6.0   0.2    MM   2.8  MM 1020.5  11.1   9.8    MM   MM +0.0    MM
2013 08 13 23 50 260  3.0  3.0   0.2    MM   2.9  MM 1020.8  11.5   9.9    MM   MM +0.0    MM
2013 08 13 22 50 270  3.0  3.0   0.2    MM   2.9  MM 1020.8  11.4   9.9    MM   MM -0.3    MM
2013 08 13 21 50 280  3.0  4.0   0.2    MM   2.8  MM 1020.6  11.1  10.0    MM   MM -0.6    MM
2013 08 13 20 50 280  3.0  3.0   0.3     3   2.9  16 1020.8  11.2   9.8    MM   MM +0.0    MM
2013 08 13 19 50 300  3.0  4.0   0.2    MM   2.8  MM 1021.1  10.8   9.6    MM   MM +0.0    MM
2013 08 13 18 50 320  4.0  5.0   0.3     3   2.8 358 1021.2  10.9   9.5    MM   MM +0.4    MM
2013 08 13 17 50 320  4.0  5.0   0.3     3   3.0 354 1021.0  10.9   9.5    MM   MM +0.7    MM
2013 08 13 16 50 320  4.0  5.0   0.3     3   3.0 359 1021.0  10.6   9.5    MM   MM +1.2    MM
2013 08 13 15 50 320  4.0  4.0   0.3     3   3.0 352 1020.8  10.4   9.3    MM   MM +1.5    MM
2013 08 13 14 50 340  4.0  5.0   0.3     3   3.0 349 1020.3  10.3   9.3    MM   MM +1.3    MM
2013 08 13 13 50 350  5.0  5.0   0.3     3   3.0 350 1019.8  10.2   9.2    MM   MM +1.3    MM
2013 08 13 12 50 350  5.0  6.0   0.2    MM   2.8  MM 1019.3  10.2   9.1    MM   MM +1.1    MM
2013 08 13 11 50 350  4.0  4.0   0.2    MM   2.7  MM 1019.0  10.1   9.1    MM   MM +1.5    MM
2013 08 13 10 50 360  6.0  7.0   0.2    MM   2.6  MM 1018.5  10.5   9.1    MM   MM +1.2    MM
2013 08 13 09 50 350  5.0  6.0   0.2    MM   2.6  MM 1018.2  10.8   9.2    MM   MM +1.0    MM
2013 08 13 08 50 340  4.0  5.0   0.1    MM   2.9  MM 1017.5  10.4   9.4    MM   MM +0.4    MM
2013 08 13 07 50 350  5.0  6.0   0.2    MM   3.1  MM 1017.3  11.1   9.4    MM   MM +0.3    MM
2013 08 13 06 50 330  3.0  4.0   0.2    MM   3.1  MM 1017.2  10.4   9.3    MM   MM +0.0    MM
2013 08 13 05 50 320  3.0  3.0   0.2    MM   3.1  MM 1017.1  10.6   9.1    MM   MM +0.0    MM
2013 08 13 04 50 310  4.0  4.0   0.2    MM   3.2  MM 1017.0  10.6   9.0    MM   MM +0.3    MM
2013 08 13 03 50 290  3.0  4.0   0.3     4   3.6  73 1017.1  10.0   9.1    MM   MM +0.5    MM
2013 08 13 02 50 270  4.0  5.0   0.3     5   3.7  76 1017.0   9.8   9.2    MM   MM +0.7    MM
2013 08 13 01 50 260  5.0  5.0   0.3     4   3.8  71 1016.7  10.2   9.4    MM   MM +0.5    MM
2013 08 13 00 50 260  3.0  3.0   0.4     4   3.8  59 1016.6  10.5   9.5    MM   MM +0.3    MM
2013 08 12 23 50 280  3.0  3.0   0.4     5   3.8  66 1016.3  10.9   9.7    MM   MM   MM    MM
2013 08 12 22 50 290  2.0  3.0   0.4     4   3.7  53 1016.2  10.7   9.7    MM   MM +0.3    MM
2013 08 12 21 50 300  2.0  3.0   0.5     4   3.8  46 1016.3  10.8   9.6    MM   MM +0.7    MM
2013 08 12 20 50 290  2.0  3.0   0.5     4   3.7  24 1016.2  10.6   9.4    MM   MM +1.3    MM
2013 08 12 19 50 340  4.0  4.0   0.6     4   3.7   2 1015.9  10.3   9.2    MM   MM +1.0    MM
2013 08 12 18 50 350  4.0  5.0   0.6     4   3.5   2 1015.6  10.1   9.2    MM   MM +1.4    MM
2013 08 12 17 50  10  5.0  6.0   0.7     4   3.6 348 1014.9  10.1   9.2    MM   MM +2.1    MM
2013 08 12 16 50 350  8.0  9.0   0.5     3   3.0 344 1014.9  10.3   9.3    MM   MM +1.7    MM
2013 08 12 15 50 350  8.0 10.0   0.3     2   2.5 348 1014.2  10.4   9.4    MM   MM +1.2    MM
2013 08 12 14 50  20  6.0  7.0   0.1    MM   2.9  MM 1012.8  11.0   9.5    MM   MM +0.0    MM
2013 08 12 13 50 330  5.0  6.0   0.1    MM   2.9  MM 1013.2  11.2   9.3    MM   MM +0.3    MM
2013 08 12 12 50 290  4.0  5.0   0.1    MM   2.8  MM 1013.0  10.4   8.8    MM   MM -0.6    MM
2013 08 12 11 50 260  2.0  3.0   0.1    MM   2.8  MM 1012.8  11.5   8.7    MM   MM -0.9    MM
2013 08 12 10 50 320  2.0  2.0   0.1    MM   2.7  MM 1012.9  11.7   8.7    MM   MM -0.8    MM
2013 08 12 09 50 270  3.0  3.0   0.1    MM   2.7  MM 1013.6  10.4   8.7    MM   MM +0.0    MM
2013 08 12 08 50 290  4.0  5.0   0.2    MM   2.6  MM 1013.7  10.5   8.9    MM   MM -0.0    MM
2013 08 12 07 50 250  4.0  4.0   0.2    MM   2.6  MM 1013.7  10.6   8.9    MM   MM -0.3    MM
2013 08 12 06 50 250  4.0  4.0   0.2    MM   2.7  MM 1013.5  10.5   8.9    MM   MM -0.9    MM
2013 08 12 05 50 250  6.0  7.0   0.2    MM   2.8  MM 1013.9  10.9   9.0    MM   MM -1.1    MM
2013 08 12 04 50 240  5.0  5.0   0.2    MM   2.9  MM 1014.0  10.6   9.2    MM   MM -0.8    MM
2013 08 12 03 50 220  2.0  3.0   0.2    MM   2.9  MM 1014.4  10.6   9.2    MM   MM -0.3    MM
2013 08 12 02 50 270  2.0  4.0   0.2    MM   2.9  MM 1015.0  11.2   9.2    MM   MM -0.0    MM
2013 08 12 01 50 220  2.0  2.0   0.2    MM   2.9  MM 1014.8  11.7   9.3    MM   MM -0.5    MM
2013 08 12 00 50 250  3.0  3.0   0.3     3   3.0 236 1014.7  12.9   9.3    MM   MM -0.8    MM
2013 08 11 23 50 270  2.0  2.0   0.3     3   3.1 220 1015.0  13.5   9.3    MM   MM +0.0    MM
2013 08 11 22 50 260  4.0  5.0   0.3     3   3.0 227 1015.3  10.9   8.9    MM   MM -0.3    MM
2013 08 11 21 50 270  4.0  5.0   0.3     3   2.9 234 1015.5  10.6   8.5    MM   MM -0.3    MM
2013 08 11 20 50 240  6.0  7.0   0.3     3   2.7 241 1015.2  11.1   8.5    MM   MM -0.9    MM
2013 08 11 19 50 230  7.0  7.0   0.2    MM   2.6  MM 1015.6  10.4   8.5    MM   MM -0.7    MM
2013 08 11 18 50 230  5.0  6.0   0.2    MM   2.7  MM 1015.8  10.1   8.5    MM   MM -0.8    MM
2013 08 11 17 50 240  5.0  5.0   0.2    MM   2.7  MM 1016.1  10.1   8.8    MM   MM -0.7    MM
2013 08 11 16 50 240  5.0  5.0   0.2    MM   2.7  MM 1016.3  10.5   8.9    MM   MM -0.5    MM
2013 08 11 15 50 250  4.0  4.0   0.2    MM   2.7  MM 1016.6   9.9   8.9    MM   MM +0.0    MM
2013 08 11 14 50 240  4.0  5.0   0.2    MM   2.7  MM 1016.8  10.0   8.8    MM   MM +0.3    MM
2013 08 11 13 50 250  5.0  5.0   0.2    MM   2.7  MM 1016.8  10.1   8.8    MM   MM +0.0    MM
2013 08 11 12 50 260  4.0  4.0   0.3     3   2.8 259 1016.6  10.5   8.8    MM   MM +0.0    MM
2013 08 11 11 50 240  5.0  6.0   0.3     3   2.8 249 1016.5  10.2   8.9    MM   MM +0.0    MM
2013 08 11 10 50 240  5.0  6.0   0.3     3   3.0 263 1016.6   9.9   8.8    MM   MM +0.3    MM
2013 08 11 09 50 240  5.0  5.0   0.3     3   3.0 251 1016.6  10.1   8.7    MM   MM +0.4    MM
2013 08 11 08 50 230  4.0  5.0   0.3     3   3.0 260 1016.5   9.9   8.7    MM   MM +0.3    MM
2013 08 11 07 50 240  6.0  6.0   0.3     3   3.1 256 1016.3   9.9   8.5    MM   MM -0.0    MM
2013 08 11 06 50 250  5.0  5.0   0.3     3   3.1 256 1016.2  10.2   8.4    MM   MM -0.4    MM
2013 08 11 05 50 250  5.0  6.0   0.4     3   3.1 272 1016.2  10.3   8.4    MM   MM -0.8    MM
2013 08 11 04 50 240  6.0  6.0   0.4     4   3.1 273 1016.5  10.3   8.5    MM   MM -0.6    MM
2013 08 11 03 50 250  5.0  5.0   0.4     4   3.2 278 1016.6  10.6   8.5    MM   MM +0.0    MM
2013 08 11 02 50 240  5.0  6.0   0.5     4   3.3 282 1017.0  10.5   8.5    MM   MM +0.0    MM
2013 08 11 01 50 240  6.0  6.0   0.5     4   3.2 280 1017.1  10.7   8.4    MM   MM -0.5    MM
2013 08 11 00 50 240  7.0  8.0   0.5     3   3.1 272 1016.8  11.0   8.6    MM   MM -1.2    MM
2013 08 10 23 50 250  7.0  8.0   0.5     3   3.1 259 1017.0  11.3   9.0    MM   MM   MM    MM
2013 08 10 22 50 240  7.0  8.0   0.5     4   3.0 269 1017.6  11.4   9.2    MM   MM -1.1    MM
2013 08 10 21 50 240  7.0  8.0   0.5     3   3.0 258 1018.0  11.6   9.4    MM   MM -0.8    MM
2013 08 10 20 50 230  7.0  8.0   0.5     3   2.9 246 1018.4  11.4   9.5    MM   MM -0.6    MM
2013 08 10 19 50 240  7.0  8.0   0.4     3   2.8 253 1018.7  11.1   9.6    MM   MM -0.7    MM
2013 08 10 18 50 240  7.0  8.0   0.3     3   2.7 252 1018.8  11.0   9.5    MM   MM -0.5    MM
2013 08 10 17 50 240  6.0  7.0   0.2    MM   2.9  MM 1019.0  10.4   9.5    MM   MM +0.0    MM
2013 08 10 16 50 240  5.0  6.0   0.2    MM   3.2  MM 1019.4  10.6   9.6    MM   MM +0.0    MM
2013 08 10 15 50 260  5.0  5.0   0.2    MM   3.2  MM 1019.3  10.9   9.5    MM   MM +0.3    MM
2013 08 10 14 50 260  4.0  5.0   0.3     4   3.5 248 1019.2  10.7   9.3    MM   MM +0.6    MM
2013 08 10 13 50 270  5.0  6.0   0.3     5   3.6 248 1019.2  10.6   9.1    MM   MM +0.9    MM
2013 08 10 12 50 280  4.0  4.0   0.3     4   3.5 250 1019.0  10.4   9.1    MM   MM +1.0    MM
2013 08 10 11 50 290  5.0  5.0   0.3     5   3.4 254 1018.6  10.7   9.0    MM   MM +0.8    MM
2013 08 10 10 50 310  4.0  5.0   0.3     4   3.7 249 1018.3  11.0   8.9    MM   MM +0.7    MM
2013 08 10 09 50 300  5.0  5.0   0.3     5   3.6 250 1018.0  10.8   8.9    MM   MM +0.9    MM
2013 08 10 08 50 270  4.0  5.0   0.4     5   3.8 258 1017.8  10.3   9.0    MM   MM +0.9    MM
2013 08 10 07 50 280  5.0  5.0   0.4     5   3.8 247 1017.6  11.4   9.0    MM   MM +1.2    MM
2013 08 10 06 50 250  4.0  4.0   0.5     5   3.9 245 1017.1  10.5   9.0    MM   MM +0.9    MM
2013 08 10 05 50 260  5.0  5.0   0.4     5   3.8 246 1016.9  11.2   9.3    MM   MM +0.9    MM
2013 08 10 04 50 270  4.0  5.0   0.5     5   4.0 237 1016.4  11.0   9.4    MM   MM +0.8    MM
2013 08 10 03 50 260  4.0  5.0   0.5     5   4.1 246 1016.2  10.7   9.5    MM   MM +1.3    MM
2013 08 10 02 50 260  4.0  5.0   0.6     5   4.2 239 1016.0  10.9   9.4    MM   MM +1.3    MM
2013 08 10 01 50 230  4.0  5.0   0.7     6   4.3 232 1015.6  10.6   9.5    MM   MM +1.2    MM
2013 08 10 00 50 230  4.0  4.0   0.7     6   4.3 229 1014.9  10.7   9.5    MM   MM   MM    MM
2013 08 09 23 50 220  3.0  4.0   0.7     5   4.2 239 1014.7  10.8   9.6    MM   MM   MM    MM
2013 08 09 22 50 220  4.0  4.0   0.6     5   3.9 238 1014.4  10.5   9.6    MM   MM +0.7    MM
2013 08 09 21 50 250  2.0  3.0   0.5     5   3.7 255 1014.2  11.7   9.4    MM   MM +0.9    MM
2013 08 09 20 50 250  3.0  4.0   0.5     4   3.6 249 1014.0  10.9   9.0    MM   MM +1.2    MM
2013 08 09 19 50 270  4.0  4.0   0.4     4   3.4 248 1013.7  10.9   9.0    MM   MM +2.1    MM
2013 08 09 18 50 270  4.0  5.0   0.4     4   3.2 249 1013.3  10.8   8.7    MM   MM +2.4    MM
2013 08 09 17 50 290  5.0  5.0   0.5     3   3.1 260 1012.8  10.7   8.6    MM   MM +2.2    MM
2013 08 09 16 50 270  5.0  6.0   0.4     3   3.1 254 1011.6  10.3   8.7    MM   MM +1.5    MM
2013 08 09 15 50 250  3.0  4.0   0.4     3   3.0 253 1010.9   9.4   8.7    MM   MM   MM    MM
2013 08 09 14 50 270  5.0  6.0   0.4     3   2.9 250 1010.6   9.8   8.7    MM   MM -0.0    MM
2013 08 09 13 50 240  7.0  8.0   0.3     3   2.7 239 1010.1  10.3   8.8    MM   MM -1.0    MM
2013 08 09 12 50 220  6.0  7.0   0.2    MM   2.8  MM 1010.5   9.7   8.8    MM   MM -0.7    MM
2013 08 09 11 50 220  5.0  5.0   0.2    MM   2.9  MM 1010.8   9.9   8.8    MM   MM -0.8    MM
2013 08 09 10 50 260  4.0  5.0   0.2    MM   3.1  MM 1011.1   9.8   9.0    MM   MM -1.1    MM
2013 08 09 09 50 250  2.0  3.0   0.2    MM   3.1  MM 1011.2   9.7   8.9    MM   MM -1.0    MM
2013 08 09 08 50 230  3.0  4.0   0.3     3   2.9 262 1011.6   9.3   8.9    MM   MM -0.7    MM
2013 08 09 07 50 250  2.0  3.0   0.3     3   3.0 257 1012.2  10.4   8.7    MM   MM +0.0    MM
2013 08 09 06 50 250  2.0  3.0   0.3     3   2.9 225 1012.2   9.9   8.6    MM   MM -0.4    MM
2013 08 09 05 50 290  6.0 11.0   0.4     3   3.0 232 1012.3  11.4   8.6    MM   MM -0.7    MM
2013 08 09 04 50 230  4.0  4.0   0.3     3   2.9 265 1012.3  10.4   8.6    MM   MM -1.2    MM
2013 08 09 03 50 220  5.0  6.0   0.3     3   2.8 266 1012.6  10.2   8.7    MM   MM -0.8    MM
2013 08 09 02 50 210  6.0  6.0   0.3     3   2.8 260 1013.0  10.1   8.9    MM   MM -0.5    MM
2013 08 09 01 50 220  5.0  6.0   0.3     3   2.8 260 1013.5  10.2   9.1    MM   MM -0.4    MM
2013 08 09 00 50 210  5.0  6.0   0.2    MM   2.8  MM 1013.4  10.4   9.4    MM   MM -0.8    MM
2013 08 08 23 50 220  6.0  7.0   0.2    MM   2.6  MM 1013.5  11.1   9.5    MM   MM -1.3    MM
2013 08 08 22 50 220  5.0  6.0   0.2    MM   2.7  MM 1013.9  10.7   9.5    MM   MM -1.2    MM
2013 08 08 21 50 220  5.0  6.0   0.2    MM   2.9  MM 1014.2  10.7   9.5    MM   MM -1.2    MM
2013 08 08 20 50 210  4.0  5.0   0.2    MM   3.0  MM 1014.8  10.9   9.5    MM   MM -1.0    MM
2013 08 08 19 50 200  4.0  4.0   0.1    MM   2.8  MM 1015.1  10.3   9.6    MM   MM -0.7    MM
2013 08 08 18 50 220  4.0  5.0   0.2    MM   3.1  MM 1015.4  10.7   9.5    MM   MM -0.3    MM
2013 08 08 17 50 220  4.0  4.0   0.1    MM   2.8  MM 1015.8   9.9   9.5    MM   MM +0.5    MM
2013 08 08 16 50 230  3.0  4.0   0.1    MM   2.8  MM 1015.8  10.1   9.5    MM   MM +0.9    MM
2013 08 08 15 50 220  3.0  4.0   0.1    MM   2.8  MM 1015.7   9.5   9.4    MM   MM +0.7    MM
2013 08 08 14 50 240  3.0  3.0   0.1    MM   2.8  MM 1015.3   9.9   9.0    MM   MM +0.5    MM
2013 08 08 13 50 240  3.0  3.0   0.1    MM   2.9  MM 1014.9  10.2   9.0    MM   MM +0.0    MM
2013 08 08 12 50 250  3.0  3.0   0.1    MM   2.8  MM 1015.0   9.7   8.9    MM   MM +0.7    MM
2013 08 08 11 50 240  2.0  2.0   0.1    MM   2.8  MM 1014.8   9.6   8.9    MM   MM -0.0    MM
2013 08 08 10 50 240  2.0  3.0   0.1    MM   2.7  MM 1014.9   9.5   9.0    MM   MM +0.4    MM
2013 08 08 09 50 230  2.0  2.0   0.1    MM   2.7  MM 1014.3  11.3   8.9    MM   MM +0.3    MM
2013 08 08 08 50 260  4.0  4.0   0.1    MM   2.6  MM 1014.7  10.4   8.9    MM   MM +0.6    MM
2013 08 08 07 50 280  3.0  3.0   0.1    MM   2.7  MM 1014.5  10.2   8.9    MM   MM +0.4    MM
2013 08 08 06 50 260  1.0  1.0   0.1    MM   2.7  MM 1014.0   9.7   8.9    MM   MM +0.0    MM
2013 08 08 05 50 260  2.0  2.0   0.2    MM   2.7  MM 1014.1   9.5   9.0    MM   MM +0.5    MM
2013 08 08 04 50 280  2.0  2.0   0.2    MM   2.6  MM 1014.1  10.3   9.0    MM   MM +1.1    MM
2013 08 08 03 50 250  1.0  2.0   0.2    MM   2.6  MM 1013.9  10.0   9.0    MM   MM +1.0    MM
2013 08 08 02 50 230  3.0  4.0   0.1    MM   2.6  MM 1013.6  10.6   9.0    MM   MM +1.0    MM
2013 08 08 01 50 220  2.0  3.0   0.1    MM   2.7  MM 1013.0  10.0   9.1    MM   MM +0.7    MM
2013 08 08 00 50 240  3.0  4.0   0.1    MM   2.8  MM 1012.9  11.3   9.2    MM   MM +0.9    MM
2013 08 07 23 50 240  4.0  5.0   0.1    MM   2.7  MM 1012.6  10.9   9.2    MM   MM   MM    MM
2013 08 07 22 50 260  5.0  5.0   0.2    MM   2.9  MM 1012.3  10.9   9.0    MM   MM +0.5    MM
2013 08 07 21 50 270  3.0  4.0   0.2    MM   3.1  MM 1012.0  11.5   8.9    MM   MM +0.6    MM
2013 08 07 20 50 280  3.0  4.0   0.3     3   3.1 348 1011.9  11.5   9.0    MM   MM +1.1    MM
2013 08 07 19 50 260  3.0  4.0   0.4     3   3.1 360 1011.8  10.3   9.0    MM   MM +1.4    MM
2013 08 07 18 50 300  4.0  5.0   0.4     4   3.2 353 1011.4  10.8   8.8    MM   MM +1.5    MM
2013 08 07 17 50 320  5.0  6.0   0.5     4   3.3 343 1010.8  10.4   8.8    MM   MM +1.8    MM
2013 08 07 16 50 320  5.0  5.0   0.4     3   3.0 350 1010.4  10.0   8.7    MM   MM +2.2    MM
2013 08 07 15 50 330  6.0  6.0   0.4     3   2.9 344 1009.9  10.4   8.8    MM   MM +2.0    MM
2013 08 07 14 50 330  6.0  8.0   0.3     2   2.6 342 1009.0  10.8   8.9    MM   MM +1.2    MM
2013 08 07 13 50 330  6.0  7.0   0.2    MM   2.5  MM 1008.2  10.8   9.1    MM   MM +0.9    MM
2013 08 07 12 50 330  6.0  6.0   0.1    MM   3.4  MM 1007.9  10.8   9.2    MM   MM +1.0    MM
2013 08 07 11 50 330  3.0  4.0   0.1    MM   3.3  MM 1007.8  10.1   9.3    MM   MM +1.0    MM
2013 08 07 10 50 320  3.0  3.0   0.1    MM   3.1  MM 1007.3   9.6   9.0    MM   MM -0.0    MM
2013 08 07 09 50 310  1.0  2.0   0.2    MM   3.1  MM 1006.9   9.5   8.8    MM   MM +0.4    MM
2013 08 07 08 50  MM  0.0  0.0   0.2    MM   3.2  MM 1006.8   9.8   8.9    MM   MM +0.0    MM
2013 08 07 07 50  MM  0.0  1.0   0.2    MM   3.2  MM 1007.2  10.3   9.0    MM   MM -0.0    MM
2013 08 07 06 50 150  2.0  2.0   0.2    MM   3.2  MM 1006.5  10.1   8.9    MM   MM -0.3    MM
2013 08 07 05 50 120  1.0  1.0   0.2    MM   3.3  MM 1006.8  10.0   8.7    MM   MM -0.6    MM
2013 08 07 04 50  80  1.0  1.0   0.2    MM   3.4  MM 1007.0   9.8   8.3    MM   MM -0.3    MM
2013 08 07 03 50 190  1.0  2.0   0.2    MM   3.5  MM 1006.8   9.7   8.3    MM   MM -0.5    MM
2013 08 07 02 50 220  2.0  2.0   0.2    MM   3.6  MM 1007.4   9.2   8.6    MM   MM -0.0    MM
2013 08 07 01 50 240  2.0  2.0   0.2    MM   3.6  MM 1007.3   9.6   9.7    MM   MM -0.4    MM
2013 08 07 00 50 180  2.0  2.0   0.2    MM   3.7  MM 1007.3  10.0  10.1    MM   MM   MM    MM
2013 08 06 23 50 220  2.0  3.0   0.2    MM   3.7  MM 1007.6  10.8  10.4    MM   MM +0.0    MM
2013 08 06 22 50  MM  0.0  1.0   0.2    MM   3.6  MM 1007.7  11.5  10.7    MM   MM +0.7    MM
2013 08 06 21 50 310  2.0  3.0   0.2    MM   3.5  MM 1007.9  11.5  10.6    MM   MM +0.5    MM
2013 08 06 20 50  MM  0.0  0.0   0.2    MM   3.5  MM 1007.4  12.3  11.2    MM   MM -0.0    MM
2013 08 06 19 50 140  2.0  3.0   0.2    MM   3.4  MM 1007.0  11.6  10.9    MM   MM -0.9    MM
2013 08 06 18 50 340  1.0  1.0   0.2    MM   3.5  MM 1007.4  11.6  10.5    MM   MM -0.5    MM
2013 08 06 17 50 140  1.0  1.0   0.2    MM   3.3  MM 1007.5  11.3   9.9    MM   MM -0.6    MM
2013 08 06 16 50  80  2.0  3.0   0.2    MM   3.3  MM 1007.9  11.4   9.6    MM   MM +0.0    MM
2013 08 06 15 50  50  1.0  1.0   0.2    MM   3.2  MM 1007.9  10.3   8.6    MM   MM +0.0    MM
2013 08 06 14 50  60  1.0  1.0   0.2    MM   3.2  MM 1008.1  10.3   8.4    MM   MM +0.4    MM
2013 08 06 13 50 100  2.0  2.0   0.2    MM   3.2  MM 1007.9  10.0   7.8    MM   MM +0.3    MM
2013 08 06 12 50  10  2.0  3.0   0.2    MM   3.2  MM 1007.7   9.7   7.6    MM   MM +0.3    MM
2013 08 06 11 50 170  1.0  2.0   0.2    MM   3.3  MM 1007.7   9.7   7.4    MM   MM -0.0    MM
2013 08 06 10 50 160  3.0  4.0   0.2    MM   3.4  MM 1007.6  10.1   7.5    MM   MM -0.4    MM
2013 08 06 09 50 170  3.0  3.0   0.3     4   3.5 151 1007.4   9.8   7.5    MM   MM -0.7    MM
2013 08 06 08 50 190  2.0  3.0   0.2    MM   3.3  MM 1007.7  10.0   7.7    MM   MM -0.9    MM
2013 08 06 07 50 160  1.0  2.0   0.3     4   3.3 150 1008.0   9.4   8.0    MM   MM -0.9    MM
2013 08 06 06 50 160  2.0  3.0   0.3     4   3.3 142 1008.1   9.3   8.2    MM   MM -0.9    MM
2013 08 06 05 50 190  3.0  3.0   0.2    MM   3.1  MM 1008.6  10.0   8.2    MM   MM -0.7    MM
2013 08 06 04 50 180  4.0  4.0   0.2    MM   2.9  MM 1008.9   9.7   8.3    MM   MM +0.0    MM
2013 08 06 03 50 200  3.0  3.0   0.2    MM   3.0  MM 1009.0  10.7   8.3    MM   MM +0.0    MM
2013 08 06 02 50 190  4.0  4.0   0.2    MM   2.7  MM 1009.3   9.6   8.2    MM   MM -0.4    MM
2013 08 06 01 50 180  5.0  6.0   0.2    MM   2.7  MM 1008.9  10.1   8.1    MM   MM -1.3    MM
2013 08 06 00 50 160  4.0  5.0   0.1    MM   3.0  MM 1009.2  10.4   8.0    MM   MM -1.5    MM
2013 08 05 23 50 140  3.0  3.0   0.1    MM   2.9  MM 1009.7   9.9   7.8    MM   MM -1.2    MM
2013 08 05 22 50 130  3.0  4.0   0.1    MM   2.8  MM 1010.2  10.2   7.7    MM   MM -1.6    MM
